searchStrings	author_id	citedby_url	container_type	eprint_url	filled	gsrank	num_citations	pub_url	source	url_add_sclib	url_related_articles	url_scholarbib	['bib']abstract	['bib']author	['bib']bib_id	['bib']booktitle	['bib']institution	['bib']journal	['bib']month	['bib']note	['bib']number	['bib']organization	['bib']pages	['bib']pub_type	['bib']pub_year	['bib']publisher	['bib']school	['bib']title	['bib']venue	['bib']volume
"[4, 5, 6, 10, 11, 12, 13, 14, 15, 31, 33, 35, 36]"	['MIqxWVsAAAAJ']	NA	Publication	https://open.metu.edu.tr/bitstream/handle/11511/22083/index.pdf	TRUE	1	0	https://open.metu.edu.tr/handle/11511/22083	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bsoftware%2Bfunctionality%2Bmodel%2Bfor%2Bfunctional%2Bsize%2Bmeasurement%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=wJp8tKHOGtcJ&ei=OlrwZd3PDsfTy9YPt6iP6AU&json="	"/scholar?q=related:wJp8tKHOGtcJ:scholar.google.com/&scioq=A+software+functionality+model+for+functional+size+measurement&hl=en&as_sdt=0,5"	/scholar?hl=en&q=info:wJp8tKHOGtcJ:scholar.google.com/&output=cite&scirp=0&hl=en	"Functional size is among the few software size measures for which well-structured and standardized methods exists for its measurement. Although Functional Size Measurement (FSM) methods have gone a long way, one ongoing criticism on FSM methods is the discrepancies in the measurement results of the same software obtained by different measures. In this thesis study the sources of discrepancies that involve the functional properties of measurands and constructs of the FSM method models are investigated in two"	"{\""O}zkan, Bar{\i}{\c{s}}"	ozkan2012software	NA	NA	NA	NA	NA	NA	NA	NA	article	2012	Middle East Technical University	NA	A software functionality model for functional size measurement	NA	NA
"[4, 5, 6, 10, 11, 12, 13, 14, 15, 31, 33, 35, 36]"	"['', '']"	"/scholar?cites=15176447354657733515&as_sdt=5,33&sciodt=0,33&hl=en"	Publication	NA	TRUE	1	11	https://ieeexplore.ieee.org/abstract/document/7570914/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DEarly%2BStage%2BSoftware%2BEffort%2BEstimation%2BUsing%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=i3vK9nWSndIJ&ei=cXfcZduhFaO66rQP67aHgAY&json="	"/scholar?q=related:i3vK9nWSndIJ:scholar.google.com/&scioq=Early+Stage+Software+Effort+Estimation+Using&hl=en&as_sdt=0,33"	/scholar?hl=en&q=info:i3vK9nWSndIJ:scholar.google.com/&output=cite&scirp=0&hl=en	"For the experimental purpose, we estimated the effort for the above  early software effort  estimation approach and also using our proposed approach for early phase software estimation."	"Agrawal, Priya and Kumar, Shraddha"	agrawal2016early	2016 Symposium on Colossal Data Analysis and Networking (CDAN)	NA	NA	NA	NA	NA	IEEE	1--8	inproceedings	2016	NA	NA	Early phase software effort estimation model	… Symposium on Colossal Data Analysis …	NA
"[4, 5, 6, 10, 11, 12, 13, 14, 15, 31, 33, 35, 36]"	['']	"/scholar?cites=13277237934396152144&as_sdt=2005&sciodt=0,5&hl=en"	Publication	NA	TRUE	1	16	https://search.proquest.com/openview/3352b9c68df105817fe8effb6d1070e1/1?pq-origsite=gscholar&cbl=1316335	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DEarly%2Bstage%2Bsoftware%2Beffort%2Bestimation%2Busing%2Bfunction%2Bpoint%2Banalysis:%2Ban%2Bempirical%2Bvalidation%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=UBkGNo45QrgJ&ei=KHbcZbK1GoO26rQP3dyg0AE&json="	"/scholar?q=related:UBkGNo45QrgJ:scholar.google.com/&scioq=Early+stage+software+effort+estimation+using+function+point+analysis:+an+empirical+validation&hl=en&as_sdt=0,5"	/scholar?hl=en&q=info:UBkGNo45QrgJ:scholar.google.com/&output=cite&scirp=0&hl=en	"Software effort and cost estimation are necessary at the early stage of the software development life cycle for the project manager to be able to successfully plan for the software project. Unfortunately, most of the estimation models depend on details that will be available at the later stage of the development process. This paper proposes to use Function Point Analysis in application with dataflow diagram to solve this timing critical problem. The proposed methodology was validated through the graduate student software projects at the"	"Arnuphaptrairong, Tharwon"	arnuphaptrairong2013early	NA	NA	"International Journal of Design, Analysis and Tools for Integrated Circuits and Systems"	NA	NA	1	NA	15	article	2013	"International Journal of Design, Analysis and Tools for Integrated Circuits~…"	NA	Early stage software effort estimation using function point analysis: an empirical validation	"… Journal of Design, Analysis and Tools for …"	4
"[4, 5, 10, 11, 13, 14, 33, 35, 36]"	"['xoesuc8AAAAJ', 'LKs3VjUAAAAJ', '', '']"	"/scholar?cites=11996670551197754776&as_sdt=2005&sciodt=0,5&hl=en"	Publication	https://www.mdpi.com/2227-7390/10/24/4649	TRUE	1	5	https://www.mdpi.com/2227-7390/10/24/4649	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DPropose-specific%2Binformation%2Brelated%2Bto%2Bprediction%2Blevel%2Bat%2Bx%2Band%2Bmean%2Bmagnitude%2Bof%2Brelative%2Berror:%2BA%2Bcase%2Bstudy%2Bof%2Bsoftware%2Beffort%2Bestimation%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=mCWII068fKYJ&ei=UGDwZbVpgLrL1g_i5qOoAQ&json="	"/scholar?q=related:mCWII068fKYJ:scholar.google.com/&scioq=Propose-specific+information+related+to+prediction+level+at+x+and+mean+magnitude+of+relative+error:+A+case+study+of+software+effort+estimation&hl=en&as_sdt=0,5"	/scholar?hl=en&q=info:mCWII068fKYJ:scholar.google.com/&output=cite&scirp=0&hl=en	"The prediction level at x (PRED (x)) and mean magnitude of relative error (MMRE) are measured based on the magnitude of relative error between real and predicted values. They are the standard metrics that evaluate accurate effort estimates. However, these values might not reveal the magnitude of over-/under-estimation. This study aims to define additional information associated with the PRED (x) and MMRE to help practitioners better interpret those values. We propose the formulas associated with the PRED (x) and MMRE to"	"Huynh Thai, Hoc and Silhavy, Petr and Fajkus, Martin and Prokopova, Zdenka and Silhavy, Radek"	huynh2022propose	NA	NA	Mathematics	NA	NA	24	NA	4649	article	2022	MDPI	NA	Propose-specific information related to prediction level at x and mean magnitude of relative error: A case study of software effort estimation	Mathematics	10
"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15, 31, 32, 33, 35, 36]"	['']	"/scholar?cites=6166830853823413671&as_sdt=2005&sciodt=0,5&hl=en"	Publication	https://is.muni.cz/th/ok5s1/Master_thesis_Krulis.pdf	TRUE	1	1	https://is.muni.cz/th/ok5s1/?verze=2017;info=1	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DICT%2Bsupport%2Bfor%2BNFRs%2Banalysis,%2BNFRs%2Beffort%2Bestimation%2Band%2BNFRs%2Btraceability%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=pz0QAP37lFUJ&ei=NHfcZeD-OpiCy9YPqICOgAg&json="	"/scholar?q=related:pz0QAP37lFUJ:scholar.google.com/&scioq=ICT+support+for+NFRs+analysis,+NFRs+effort+estimation+and+NFRs+traceability&hl=en&as_sdt=0,5"	/scholar?hl=en&q=info:pz0QAP37lFUJ:scholar.google.com/&output=cite&scirp=0&hl=en	"Anotace Cílem této práce je provést analýzu a návrh aplikace, která bude tvořit podporu pro analýzu nefunkčních požadavků, odhad úsilí pro zapracování nefunkčních požadavků při vývoji počítačových systémů a pro sledování dopadu změn na nefunkční požadavky. Práce je rozdělena do dvou kapitol. První kapitola uvádí čtenáře do problematiky nefunkčních požadavků ve vývoji počítačových systémů a představuje dvě"	"Kruli{\v{s}}, Pavel"	krulivs2012ict	NA	NA	NA	NA	NA	NA	NA	NA	phdthesis	2012	NA	"Masarykova univerzita, Fakulta informatiky"	"ICT support for NFRs analysis, NFRs effort estimation and NFRs traceability"	NA	NA
"[5, 6, 8, 9, 14, 15, 31, 33, 34, 36]"	"['', 'QOMOtp0AAAAJ', 'sJ_foMcAAAAJ', '9wz7y2UAAAAJ']"	NA	Publication	https://inass.org/wp-content/uploads/2023/05/2023103109-2.pdf	TRUE	1	0	https://inass.org/wp-content/uploads/2023/05/2023103109-2.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DImplementation%2Bof%2BCOSMIC%2BFunction%2BPoints%2B(CFP)%2Bas%2BPrimary%2BInput%2Bto%2BCOCOMO%2BII:%2BStudy%2Bof%2BConversion%2Bto%2BLine%2Bof%2BCode%2BUsing%2BRegression%2Band%2BSupport%2BVector%2B%25E2%2580%25A6%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=jyJCgmhTUAgJ&ei=7XPcZYXCApSt6rQP7YCU2Aw&json="	"/scholar?q=related:jyJCgmhTUAgJ:scholar.google.com/&scioq=Implementation+of+COSMIC+Function+Points+(CFP)+as+Primary+Input+to+COCOMO+II:+Study+of+Conversion+to+Line+of+Code+Using+Regression+and+Support+Vector+%E2%80%A6&hl=en&as_sdt=0,33"	/scholar?hl=en&q=info:jyJCgmhTUAgJ:scholar.google.com/&output=cite&scirp=0&hl=en	"In COCOMO II, the primary input for estimating development effort in person month (PM), duration, and cost is the size of the software. Until now, there are two ways to get the size, namely (1) size is estimated using a line of code of software, and (2) size is estimated using unadjusted function points (UFP), which is one of the functional size measurements (FSM). In this study, we added a new way to obtain the size as the primary input in COCOMO II, namely with COSMIC function points (CFP). CFP has several advantages compared to other"	"Sholiq, Sholiq and Sarno, Riyanarto and Astuti, Endang Siti and Yaqin, Muhammad Ainul"	sholiq2023implementation	NA	NA	International Journal of Intelligent Engineering \& Systems	NA	NA	5	NA	NA	article	2023	NA	NA	Implementation of COSMIC Function Points (CFP) as Primary Input to COCOMO II: Study of Conversion to Line of Code Using Regression and Support Vector Regression Models.	International Journal of Intelligent …	16
"[4, 5, 10, 11, 13, 14, 33, 35, 36]"	['ZogHjrsAAAAJ']	"/scholar?cites=16595665749465215375&as_sdt=5,33&sciodt=0,33&hl=en"	Publication	https://arxiv.org/pdf/1309.2404	TRUE	1	12	https://arxiv.org/abs/1309.2404	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DImplementation%2Bof%2Bfunction%2Bpoint%2Banalysis%2Bin%2Bmeasuring%2Bthe%2Bvolume%2Bestimation%2Bof%2Bsoftware%2Bsystem%2Bin%2Bobject%2Boriented%2Band%2Bstructural%2Bmodel%2Bof%2Bacademic%2Bsystem%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=j7H9TxKmT-YJ&ei=SFrwZYOrFsfTy9YPt6iP6AU&json="	"/scholar?q=related:j7H9TxKmT-YJ:scholar.google.com/&scioq=Implementation+of+function+point+analysis+in+measuring+the+volume+estimation+of+software+system+in+object+oriented+and+structural+model+of+academic+system&hl=en&as_sdt=0,33"	/scholar?hl=en&q=info:j7H9TxKmT-YJ:scholar.google.com/&output=cite&scirp=0&hl=en	"In the software development required a fidelity and accuracy in determining the size or value of the software to fit the operation is executed. Various methods of calculation has been widely applied to estimate the size, and one of them is by using the method of Function Point Analysis (FPA). The method is then applied by author to measure the complexity of an academic information system by using the two modeling approaches, namely object oriented and structural models. Measurements in this paper consists of several stages"	"Pratiwi, Dian"	pratiwi2013implementation	NA	NA	arXiv preprint arXiv:1309.2404	NA	NA	NA	NA	NA	article	2013	NA	NA	Implementation of function point analysis in measuring the volume estimation of software system in object oriented and structural model of academic system	arXiv preprint arXiv:1309.2404	NA
"[1, 2, 3, 4, 5, 6, 13, 14, 15, 31, 32, 33, 36]"	"['', 'ePEmOzIAAAAJ']"	"/scholar?cites=11171535942079602059&as_sdt=2005&sciodt=0,5&hl=en"	Publication	NA	TRUE	1	4	https://www.sciencedirect.com/science/article/pii/S0920548919301916	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DInclusion%2Bof%2BFunctional%2Band%2BNon-Functional%2BParameters%2Bfor%2Bthe%2BPrediction%2Bof%2BOverall%2BEfforts%2Bof%2BMobile%2BApplications.%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=i90p_79ECZsJ&ei=OXTcZbqlAcCOy9YPlbSLgAg&json="	"/scholar?q=related:i90p_79ECZsJ:scholar.google.com/&scioq=Inclusion+of+Functional+and+Non-Functional+Parameters+for+the+Prediction+of+Overall+Efforts+of+Mobile+Applications.&hl=en&as_sdt=0,5"	/scholar?hl=en&q=info:i90p_79ECZsJ:scholar.google.com/&output=cite&scirp=0&hl=en	"Size is a major and main parameter for the estimation of efforts and cost of software applications in general and mobile applications in particular and estimating effort, cost and time has been a key step in the life cycle of the software project. In order to create a sound schedule for the project, it is therefore important to have these estimates as soon as possible in the software development life cycle. In past years, many methods have been employed to estimate size and efforts of mobile applications but till now these methods do not meet the"	"Mushtaq, Ziema and Wahid, Abdul"	mushtaq2020inclusion	NA	NA	Computer Standards \& Interfaces	NA	NA	NA	NA	103404	article	2020	Elsevier	NA	Inclusion of Functional and Non-Functional Parameters for the Prediction of Overall Efforts of Mobile Applications.	Computer Standards & Interfaces	71
"[10, 12, 13, 15, 35, 36]"	['td09o1oAAAAJ']	"/scholar?cites=1068463324322283351&as_sdt=40000005&sciodt=0,22&hl=en"	Publication	https://www.researchgate.net/profile/Roberto-Meli/publication/258208549_SOFTWARE_MEASUREMENT_EUROPEAN_FORUM_SMEF_2010/links/0c9605273b81f30c58000000/SOFTWARE-MEASUREMENT-EUROPEAN-FORUM-SMEF-2010.pdf#page=53	TRUE	1	13	https://www.researchgate.net/profile/Roberto-Meli/publication/258208549_SOFTWARE_MEASUREMENT_EUROPEAN_FORUM_SMEF_2010/links/0c9605273b81f30c58000000/SOFTWARE-MEASUREMENT-EUROPEAN-FORUM-SMEF-2010.pdf#page=53	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DRational%2Bpricing%2Bof%2Bbusiness%2Bsoftware%2Bsystems%2Bon%2Bthe%2Bbasis%2Bof%2Bfunctional%2Bsize%2Bmeasurement:%2Ba%2Bcase%2Bstudy%2Bfrom%2BPoland%26hl%3Den%26as_sdt%3D0,22&citilm=1&update_op=library_add&info=Vz_Dhbvx0w4J&ei=K3zwZaH3C8DLy9YP3uyAuAQ&json="	"/scholar?q=related:Vz_Dhbvx0w4J:scholar.google.com/&scioq=Rational+pricing+of+business+software+systems+on+the+basis+of+functional+size+measurement:+a+case+study+from+Poland&hl=en&as_sdt=0,22"	/scholar?hl=en&q=info:Vz_Dhbvx0w4J:scholar.google.com/&output=cite&scirp=0&hl=en	"In the practice of Business Software Systems (BSS) Development and Enhancement Projects (D&EP) execution in Poland there are two types of client-provider contracts that decidedly dominate at the moment, namely: fixed price contract and time and material contract. Both approaches promote exceeding of the costs designed for purchasing product meeting client's requirements. Thus ex ante as well as ex post pricing of the BSS dedicated to the client's needs should be based on its size: required size in the case of ex ante pricing"	"Czarnacka-Chrobot, Beata"	czarnacka2010rational	"Proc. of the 7th Software Measurement European Forum (SMEF) Conference, T. Dekkers, Ed., Libreria Clup, Rome, Italy"	NA	NA	NA	NA	NA	NA	43--58	inproceedings	2010	NA	NA	Rational pricing of business software systems on the basis of functional size measurement: a case study from Poland	Proc. of the 7th Software Measurement …	NA
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 31, 32, 33, 34, 36]"	"['', 'eeK2f2gAAAAJ']"	"/scholar?cites=17749097858508711984&as_sdt=2005&sciodt=0,5&hl=en"	Publication	https://iajit.org/portal/images/Year2022/No.4/20030.pdf	TRUE	1	5	https://iajit.org/portal/images/Year2022/No.4/20030.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DSoftware%2BProject%2BDuration%2BEstimation%2BBased%2Bon%2BCOSMIC%2BMethod%2BApplied%2Bto%2BData%2BFlow%2BDiagram.%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=MOgOrHZ2UfYJ&ei=fVrwZZO-Nv-uy9YP79mGwAQ&json="	"/scholar?q=related:MOgOrHZ2UfYJ:scholar.google.com/&scioq=Software+Project+Duration+Estimation+Based+on+COSMIC+Method+Applied+to+Data+Flow+Diagram.&hl=en&as_sdt=0,5"	/scholar?hl=en&q=info:MOgOrHZ2UfYJ:scholar.google.com/&output=cite&scirp=0&hl=en	"Business process models are created before the detailed software design, during requirements phase of software development. Even disciplined agile methodology includes business process modeling, before development iterations start. Their use in an estimation of software development duration could be beneficial, because they provide sufficient elements for mapping with software design and development planning. In this paper we propose the method for software project duration estimation based on Common Software"	"Kazi, Zoltan and Kazi, Ljubica"	kazi2022software	NA	NA	Int. Arab J. Inf. Technol.	NA	NA	4	NA	639--651	article	2022	NA	NA	Software Project Duration Estimation Based on COSMIC Method Applied to Data Flow Diagram.	Int. Arab J. Inf. Technol.	19
