searchStrings	author_id	citedby_url	container_type	eprint_url	filled	gsrank	num_citations	pub_url	source	url_add_sclib	url_related_articles	url_scholarbib	['bib']abstract	['bib']author	['bib']bib_id	['bib']booktitle	['bib']institution	['bib']journal	['bib']month	['bib']note	['bib']number	['bib']organization	['bib']pages	['bib']pub_type	['bib']pub_year	['bib']publisher	['bib']school	['bib']title	['bib']venue	['bib']volume
[10, 13]	['', '5XVvir0AAAAJ', 'hY1adOwAAAAJ', 'b0IdaJ8AAAAJ']	/scholar?cites=17023875793321013424&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	35	https://www.publish.csiro.au/wr/WR08029	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D5494%2Bami%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=sDBFcdb0QOwJ&ei=q466ZcaiG8K06rQP2JChiAk&json=	/scholar?q=related:sDBFcdb0QOwJ:scholar.google.com/&scioq=5494+ami&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:sDBFcdb0QOwJ:scholar.google.com/&output=cite&scirp=0&hl=en	Context. Prescribed (or controlled) burning is frequently advocated as a means of reducing  fuel loads in peri-urban forests to minimise the risk of high-intensity wildfires. An important	Garvey, Nathan and Ben-Ami, Dror and Ramp, Daniel and Croft, David B	garvey2010survival	NA	NA	Wildlife Research	NA	NA	1	NA	1--12	article	2010	CSIRO Publishing	NA	Survival behaviour of swamp wallabies during prescribed burning and wildfire	Wildlife Research	37
[13]	['']	/scholar?cites=4992053477113304235&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://core.ac.uk/download/pdf/36725664.pdf	True	1	28	https://core.ac.uk/download/pdf/36725664.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bformal%2Bmodel%2Bfor%2Brisk%2Bassessment%2Bin%2Bsoftware%2Bprojects%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=q5QXOzBWR0UJ&ei=spK6Zcb9KoSC6rQPspmXgAw&json=	/scholar?q=related:q5QXOzBWR0UJ:scholar.google.com/&scioq=A+formal+model+for+risk+assessment+in+software+projects&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:q5QXOzBWR0UJ:scholar.google.com/&output=cite&scirp=0&hl=en	The current state of the art techniques of risk assessment rely on checklists and human expertise. This thesis introduces a formal method to assess the risk and the duration of software projects automatically. The method has been designed according the characteristics of evolutionary software processes such as productivity, requirement volatility and complexity. The formal model based on these three indicators estimates the duration and risk of evolutionary software processes. The approach introduces benefits in two fields	Nogueira, Juan Carlos	nogueira2000formal	NA	NA	NA	NA	NA	NA	NA	NA	phdthesis	2000	NA	Monterey, California. Naval Postgraduate School	A formal model for risk assessment in software projects	NA	NA
[4, 5, 6, 10, 11, 12, 13, 14, 15, 31, 33, 35, 36]	['MIqxWVsAAAAJ']	NA	Publication	https://open.metu.edu.tr/bitstream/handle/11511/22083/index.pdf	True	1	0	https://open.metu.edu.tr/handle/11511/22083	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bsoftware%2Bfunctionality%2Bmodel%2Bfor%2Bfunctional%2Bsize%2Bmeasurement%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=wJp8tKHOGtcJ&ei=OlrwZd3PDsfTy9YPt6iP6AU&json=	/scholar?q=related:wJp8tKHOGtcJ:scholar.google.com/&scioq=A+software+functionality+model+for+functional+size+measurement&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:wJp8tKHOGtcJ:scholar.google.com/&output=cite&scirp=0&hl=en	Functional size is among the few software size measures for which well-structured and standardized methods exists for its measurement. Although Functional Size Measurement (FSM) methods have gone a long way, one ongoing criticism on FSM methods is the discrepancies in the measurement results of the same software obtained by different measures. In this thesis study the sources of discrepancies that involve the functional properties of measurands and constructs of the FSM method models are investigated in two	{\"O}zkan, Bar{\i}{\c{s}}	ozkan2012software	NA	NA	NA	NA	NA	NA	NA	NA	article	2012	Middle East Technical University	NA	A software functionality model for functional size measurement	NA	NA
[1, 4, 10, 13]	['', '']	NA	Publication	http://cac.annauniv.edu/aidetails/afpg_2017_fu/53.MBA-General.pdf	True	1	0	http://cac.annauniv.edu/aidetails/afpg_2017_fu/53.MBA-General.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAFFILIATED%2BINSTITUTIONS%2BREGULATIONS%25E2%2580%25932017%2BCHOICE%2BBASED%2BCREDIT%2BSYSTEM%2BMASTER%2BOF%2BBUSINESS%2BADMINISTRATION%2B(GENERAL)%2BPROGRAMME%2B%25E2%2580%25A6%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=UOpWDczcVDgJ&ei=YRu6ZdiAPITHy9YP_aOHcA&json=	/scholar?q=related:UOpWDczcVDgJ:scholar.google.com/&scioq=AFFILIATED+INSTITUTIONS+REGULATIONS%E2%80%932017+CHOICE+BASED+CREDIT+SYSTEM+MASTER+OF+BUSINESS+ADMINISTRATION+(GENERAL)+PROGRAMME+%E2%80%A6&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:UOpWDczcVDgJ:scholar.google.com/&output=cite&scirp=0&hl=en	4. Ability to upgrade their professional and managerial skills in their workplace. 5. Ability to explore and reflect about managerial challenges, develop informed managerial decisions in a dynamically unstable environment. 6. Ability to take up challenging assignments. 7. Ability to understand one's own ability to set achievable targets and complete them. 8. Ability to pursue lifelong learning.	PO, POPOPOPO and PO, PO7 PO	poaffiliated	NA	NA	NA	NA	NA	NA	NA	NA	article	NA	NA	NA	AFFILIATED INSTITUTIONS REGULATIONS--2017 CHOICE BASED CREDIT SYSTEM MASTER OF BUSINESS ADMINISTRATION (GENERAL) PROGRAMME EDUCATIONAL OBJECTIVES (PEOs)	NA	NA
[10, 13]	['']	/scholar?cites=10846084898415207361&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	1	https://search.proquest.com/openview/8f12633de754c7107a914396389ab86e/1?pq-origsite=gscholar&cbl=18750&diss=y	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Bassessment%2Bof%2Bfunction%2Bpoint%2Banalysis%2Bas%2Ban%2Bemerging%2Bsoftware%2Bproductivity%2Btechnique%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=wWPEBcAIhZYJ&ei=0o66ZaHdIM-My9YPwOepsAQ&json=	/scholar?q=related:wWPEBcAIhZYJ:scholar.google.com/&scioq=An+assessment+of+function+point+analysis+as+an+emerging+software+productivity+technique&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:wWPEBcAIhZYJ:scholar.google.com/&output=cite&scirp=0&hl=en	Today, there exist many software metrics which purport to provide IS with the information that it needs for project management. The early techniques primarily evolved around lines of code. A new approach developed by Allan Albrecht of IBM incorporates the usage of function point analysis. Function point analysis was developed as a method of measuring software as a controllable business function and caused a revolution in software engineering.	Johnson, Raymond Louis	johnson1991assessment	NA	NA	NA	NA	NA	NA	NA	NA	book	1991	The University of Texas at Arlington	NA	An assessment of function point analysis as an emerging software productivity technique	NA	NA
[10, 11, 13, 14]	['']	/scholar?cites=10044174890876918913&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://dspace.mit.edu/bitstream/handle/1721.1/37704/23811197-MIT.pdf?sequence=2	True	1	11	https://dspace.mit.edu/bitstream/handle/1721.1/37704/23811197-MIT.pdf?sequence=2	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Bempirical%2Bstudy%2Bof%2Bfunction%2Bpoints%2Banalysis%2Breliability%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=gdyd0NgTZIsJ&ei=1I66ZcnfM-SXy9YP1e-kmAo&json=	/scholar?q=related:gdyd0NgTZIsJ:scholar.google.com/&scioq=An+empirical+study+of+function+points+analysis+reliability&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:gdyd0NgTZIsJ:scholar.google.com/&output=cite&scirp=0&hl=en	The Function Points methodology was developed by Allan Albrecht to help measure the size of software programs. The methodology quantifies the amount of functionality provided by an application and expresses it in a metric called the Function Point. Such size measurements are needed to quantify development and maintenance productivity, and to estimate development work effort. The Function Points methodology has been adopted by over 500 major corporations and is rapidly growing in popularity	Connolley, Michael Joseph	connolley1990empirical	NA	NA	NA	NA	NA	NA	NA	NA	phdthesis	1990	NA	Massachusetts Institute of Technology	An empirical study of function points analysis reliability	NA	NA
[4, 5, 6, 13, 14, 15]	['gL8FApAAAAAJ', '', '24O7a0wAAAAJ']	/scholar?cites=2171421730917077400&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	1	https://link.springer.com/article/10.1007/s10462-023-10618-w	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Benhanced%2Bsalp%2Bswarm%2Boptimizer%2Bboosted%2Bby%2Blocal%2Bsearch%2Balgorithm%2Bfor%2Bmodelling%2Bprediction%2Bproblems%2Bin%2Bsoftware%2Bengineering%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=mFHgQI9wIh4J&ei=M2q6ZZz-O8G46rQPzOyI-Ao&json=	NA	/scholar?hl=en&q=info:mFHgQI9wIh4J:scholar.google.com/&output=cite&scirp=0&hl=en	Scientific communities are still motivated to create novel approaches and methodologies for early estimation of software project development efforts and testing efforts in soft computing environments due to scheduling and budgetary concerns. Therefore, the software engineering prediction problems (SEPPs) are formulated as machine learning (ML) models with the aim of addressing these issues. In such methodologies that may exhibit significant limitations and drawbacks, efficient metaheuristic approaches are essential to improving	Kassaymeh, Sofian and Abdullah, Salwani and Al-Betar, Mohammed Azmi and Alweshah, Mohammed and Salem, Amer Abu and Makhadmeh, Sharif Naser and Al-Ma’aitah, Mohammad Atwah	kassaymeh2023enhanced	NA	NA	Artificial Intelligence Review	NA	NA	Suppl 3	NA	3877--3925	article	2023	Springer	NA	An enhanced salp swarm optimizer boosted by local search algorithm for modelling prediction problems in software engineering	Artificial Intelligence …	56
[10, 13]	['6-X3908AAAAJ', '']	/scholar?cites=11407489541798302610&as_sdt=2005&sciodt=0,5&hl=en	Publication	http://publicationslist.org/data/p.bourque/ref-788/437.pdf	True	1	58	https://www.sciencedirect.com/science/article/pii/0164121291900539	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Bexperiment%2Bin%2Bsoftware%2Bsizing%2Bwith%2Bstructured%2Banalysis%2Bmetrics%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=khPffUyLT54J&ei=k466ZdKvEIrLy9YPmdyDiA4&json=	/scholar?q=related:khPffUyLT54J:scholar.google.com/&scioq=An+experiment+in+software+sizing+with+structured+analysis+metrics&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:khPffUyLT54J:scholar.google.com/&output=cite&scirp=0&hl=en	This paper presents an experiment that was carried out to develop and statistically validate a model that estimates the number of lines of code in a system. The experiment, described using an experimentation frame-work, was conducted at three Canadian organizations. A linear model is developed for each of the two samples studied. These models are based on measurements taken on data flow diagrams. Statistical analysis reveals that the models produce sound estimates of the actual data (R 2= 0.724 and R 2= 0.563). Four evaluation	Bourque, Pierre and C{\^o}t{\'e}, Vianney	bourque1991experiment	NA	NA	Journal of Systems and Software	NA	NA	2	NA	159--172	article	1991	Elsevier	NA	An experiment in software sizing with structured analysis metrics	Journal of Systems and Software	15
[1, 4, 10, 13]	['']	/scholar?cites=1425568851324784051&as_sdt=2005&sciodt=0,5&hl=en	Publication	http://sure.sunderland.ac.uk/id/eprint/3557/1/Khaled_Hamdan.pdf	True	1	4	http://sure.sunderland.ac.uk/id/eprint/3557/1/Khaled_Hamdan.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Binvestigation%2Binto%2Bsoftware%2Bestimation%2Bmethods%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=s00TOlGjyBMJ&ei=lhm6ZZ28B-SXy9YP1e-kmAo&json=	/scholar?q=related:s00TOlGjyBMJ:scholar.google.com/&scioq=An+investigation+into+software+estimation+methods&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:s00TOlGjyBMJ:scholar.google.com/&output=cite&scirp=0&hl=en	There are currently no fully validated estimation approaches that can accurately predict the effort needed for developing a software system (Kitchenham, et al, 1995). Information gathered at the early stages of system development is not enough to provide precise effort estimates, even though similar software systems may have been developed in the past. Where similar systems have been developed, there are often inherent differences in the features of these systems and in the development process used. These differences are often	Hamdan, Khaled	hamdan2009investigation	NA	NA	NA	NA	NA	NA	NA	NA	phdthesis	2009	NA	University of Sunderland	An investigation into software estimation methods	NA	NA
[4, 5, 10, 11, 13, 14]	['lElmtfgAAAAJ', '']	/scholar?cites=16655943206880300029&as_sdt=5,33&sciodt=0,33&hl=en	Publication	NA	True	1	24	https://ieeexplore.ieee.org/abstract/document/5451322/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAutomating%2Bfunction%2Bpoints%2Banalysis%2Bbased%2Bon%2Bfunctional%2Band%2Bnon%2Bfunctional%2Brequirements%2Btext%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=_UsuhRnMJecJ&ei=R2S6Ze_nL-jSy9YP4am1oAs&json=	/scholar?q=related:_UsuhRnMJecJ:scholar.google.com/&scioq=Automating+function+points+analysis+based+on+functional+and+non+functional+requirements+text&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:_UsuhRnMJecJ:scholar.google.com/&output=cite&scirp=0&hl=en	Function Points (FP) are widely used as a basis to estimate software development cost and efforts. At the requirements level several estimation tools have been developed, but these tools use unified modeling language (UML) diagram. However, not all requirements documents include supplementary UML diagram. This paper describes the development of an automated tool to estimate size of software projects based on requirements text. There are two main processes in this method, namely (i) goal and scenario based requirements	Adem, Noureldin AZ and Kasirun, Zarinah M	adem2010automating	2010 The 2nd International Conference on Computer and Automation Engineering (ICCAE)	NA	NA	NA	NA	NA	IEEE	664--669	inproceedings	2010	NA	NA	Automating function points analysis based on functional and non functional requirements text	2010 The 2nd International …	5
