searchStrings	author_id	citedby_url	container_type	eprint_url	filled	gsrank	num_citations	pub_url	source	url_add_sclib	url_related_articles	url_scholarbib	['bib']abstract	['bib']author	['bib']bib_id	['bib']booktitle	['bib']institution	['bib']journal	['bib']month	['bib']note	['bib']number	['bib']organization	['bib']pages	['bib']pub_type	['bib']pub_year	['bib']publisher	['bib']school	['bib']title	['bib']venue	['bib']volume
[4, 5, 6, 7, 8, 9, 33, 34]	['w02r67UvCZcC', '']	/scholar?cites=1158700060590956171&as_sdt=2005&sciodt=0,5&hl=en	Publication	http://ir-library.mmust.ac.ke:8080/xmlui/bitstream/handle/123456789/1393/Munialo-THESIS.pdf?sequence=1&isAllowed=y	True	1	1	http://ir-library.mmust.ac.ke:8080/handle/123456789/1393	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2BSIZE%2BMETRIC-BASED%2BEFFORT%2BESTIMATION%2BMETHOD%2BFOR%2BSERVICE%2BORIENTED%2BARCHITECTURE%2BSYSTEMS%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=i16_6JCHFBAJ&ei=PFrwZbybH7-46rQP7ZK8qAg&json=	/scholar?q=related:i16_6JCHFBAJ:scholar.google.com/&scioq=A+SIZE+METRIC-BASED+EFFORT+ESTIMATION+METHOD+FOR+SERVICE+ORIENTED+ARCHITECTURE+SYSTEMS&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:i16_6JCHFBAJ:scholar.google.com/&output=cite&scirp=0&hl=en	Service Oriented Architecture (SOA) is one of the recent software development paradigms that enablealignment of business processes into integrated services within and outside organizationsregardless of the heterogeneity of technologies used. Determining the scope, effort and cost of SOA systems is important to facilitate theplanning and eventuallysuccessful implementation of software projects. A number of methodshave been proposedto estimate effort of building SOA projects. Despite the fact that these methods are promising, the	MUNIALO, SAMSON WANJALA and WANJALA, SAMSON	munialo2020size	NA	NA	NA	NA	NA	NA	NA	NA	phdthesis	2020	NA	MMUST	A SIZE METRIC-BASED EFFORT ESTIMATION METHOD FOR SERVICE ORIENTED ARCHITECTURE SYSTEMS	NA	NA
[4, 6, 7, 9, 31, 33, 34]	['WfaYB8oAAAAJ', 'H2TZPvYAAAAJ', '']	/scholar?cites=6573928840431113744&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	4	https://dl.acm.org/doi/abs/10.1145/3229345.3229409	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAutoCosmic:%2BCOSMIC%2Bautomated%2Bestimation%2Band%2Bmanagement%2Btool%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=EJaXQHNJO1sJ&ei=2nLcZYm-D9vWy9YP6f6YsAI&json=	/scholar?q=related:EJaXQHNJO1sJ:scholar.google.com/&scioq=AutoCosmic:+COSMIC+automated+estimation+and+management+tool&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:EJaXQHNJO1sJ:scholar.google.com/&output=cite&scirp=0&hl=en	Software size estimation may be costly due to the time spent in estimation, even using referenced method, such as, Functional Size Measurement methods. This research objective is to reduce estimation cost in the very early stage of software development life cycle based on user stories and COSMIC method. We propose automated size estimation in order to reduce estimation cost and increase the accuracy. We conducted a quasi-experiment where the control group is composed of certified professionals and the	Ecar, Miguel and Kepler, Fabio Natanael and da Silva, Jo{\~a}o Pablo S	ecar2018autocosmic	Proceedings of the XIV Brazilian Symposium on Information Systems	NA	NA	NA	NA	NA	NA	1--8	inproceedings	2018	NA	NA	AutoCosmic: COSMIC automated estimation and management tool	… of the XIV Brazilian Symposium on …	NA
[4, 5, 6, 7, 8, 9, 31, 33, 34]	['WfaYB8oAAAAJ']	NA	Publication	https://repositorio.unipampa.edu.br/jspui/bitstream/riu/2057/1/Miguel%20da%20Silva%20Ecar%20-%202017.pdf	True	1	0	https://repositorio.unipampa.edu.br/handle/riu/2057	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAutoCosmic:%2Bplatform%2Bfor%2BCOSMIC%2Bautomated%2Bestimation%2Band%2Bmanagement%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=y4yHGYjDduUJ&ei=Q3jcZZbgCMbKy9YPoOa0kAM&json=	/scholar?q=related:y4yHGYjDduUJ:scholar.google.com/&scioq=AutoCosmic:+platform+for+COSMIC+automated+estimation+and+management&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:y4yHGYjDduUJ:scholar.google.com/&output=cite&scirp=0&hl=en	A estimativa de custo inicial tem bastante importancia no desenvolvimento de software. Em ambientes de desenvolviemnto ágil, a estimativa de custo é feita geralmente baseada em técnicas empíricas. Por exemplo, story points que é baseado em planning poker. Medição do tamanho functional é um método que considera o tamanho funcional de uma plicação baseada em um manual com um guia específico para encontrar as funcionalidades do ponto de vista do usuário. Então, combinando estas duas técnicas, desenvolvimento ágil e	Ecar, Miguel da Silva	ecar2017autocosmic	NA	NA	NA	NA	NA	NA	NA	NA	article	2017	Universidade Federal do Pampa	NA	AutoCosmic: platform for COSMIC automated estimation and management	NA	NA
[4, 6, 7, 9, 10, 12, 31, 33, 34, 35]	['ZS9ewesAAAAJ', 'zYKpvl4AAAAJ']	/scholar?cites=17926385968761435912&as_sdt=5,33&sciodt=0,33&hl=en	Publication	http://www.aysolmaz.com/publications/AD14a.pdf	True	1	18	https://ieeexplore.ieee.org/abstract/document/7000085/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAutomated%2Bfunctional%2Bsize%2Bestimation%2Busing%2Bbusiness%2Bprocess%2Bmodels%2Bwith%2BUPROM%2Bmethod%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=CHeSfg9Rx_gJ&ei=BXPcZdO7Crqh6rQPtueYWA&json=	/scholar?q=related:CHeSfg9Rx_gJ:scholar.google.com/&scioq=Automated+functional+size+estimation+using+business+process+models+with+UPROM+method&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:CHeSfg9Rx_gJ:scholar.google.com/&output=cite&scirp=0&hl=en	Estimating functional size in early phases of software projects is essential for accurate effort and cost planning. When an organization requires its business processes to be automated by a business application software, business processes are analyzed in the initial phases and utilized in various ways through software development life cycle. In previous studies we presented a unified business process modelling methodology, UPROM for the practices of business process and user requirements analysis, COSMIC based functional size estimation	Aysolmaz, Banu and Demir{\"o}rs, Onur	aysolmaz2014automated	2014 Joint Conference of the International Workshop on Software Measurement and the International Conference on Software Process and Product Measurement	NA	NA	NA	NA	NA	IEEE	114--124	inproceedings	2014	NA	NA	Automated functional size estimation using business process models with UPROM method	2014 Joint Conference of the …	NA
[6, 9, 12, 31, 33, 34, 35]	['lqznsicAAAAJ', 'QOMOtp0AAAAJ', 'sJ_foMcAAAAJ']	/scholar?cites=7298784152785632146&as_sdt=5,33&sciodt=0,33&hl=en	Publication	https://www.sciencedirect.com/science/article/pii/S1319157822003585	True	1	9	https://www.sciencedirect.com/science/article/pii/S1319157822003585	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DGenerating%2BBPMN%2Bdiagram%2Bfrom%2Btextual%2Brequirements%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=krsJL4R9SmUJ&ei=i3bcZcLtAvXMy9YPpY2Q0A8&json=	/scholar?q=related:krsJL4R9SmUJ:scholar.google.com/&scioq=Generating+BPMN+diagram+from+textual+requirements&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:krsJL4R9SmUJ:scholar.google.com/&output=cite&scirp=0&hl=en	An interesting challenge in software requirements engineering is converting textual requirements to Business Process Model and Notation (BPMN) diagrams. In this study, the BPMN diagram is used as an intermediate representation before measuring the functional software size from Natural Language (NL) input. The methods currently used for converting NL input to BPMN diagrams are not able to generate complete BPMN diagrams, nor can they handle complex and compound-complex sentences in the NL input. This study	Sholiq, Sholiq and Sarno, Riyanarto and Astuti, Endang Siti	sholiq2022generating	NA	NA	Journal of King Saud University-Computer and Information Sciences	NA	NA	10	NA	10079--10093	article	2022	Elsevier	NA	Generating BPMN diagram from textual requirements	Journal of King Saud University-Computer …	34
[5, 6, 8, 9, 14, 15, 31, 33, 34, 36]	['', 'QOMOtp0AAAAJ', 'sJ_foMcAAAAJ', '9wz7y2UAAAAJ']	NA	Publication	https://inass.org/wp-content/uploads/2023/05/2023103109-2.pdf	True	1	0	https://inass.org/wp-content/uploads/2023/05/2023103109-2.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DImplementation%2Bof%2BCOSMIC%2BFunction%2BPoints%2B(CFP)%2Bas%2BPrimary%2BInput%2Bto%2BCOCOMO%2BII:%2BStudy%2Bof%2BConversion%2Bto%2BLine%2Bof%2BCode%2BUsing%2BRegression%2Band%2BSupport%2BVector%2B%25E2%2580%25A6%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=jyJCgmhTUAgJ&ei=7XPcZYXCApSt6rQP7YCU2Aw&json=	/scholar?q=related:jyJCgmhTUAgJ:scholar.google.com/&scioq=Implementation+of+COSMIC+Function+Points+(CFP)+as+Primary+Input+to+COCOMO+II:+Study+of+Conversion+to+Line+of+Code+Using+Regression+and+Support+Vector+%E2%80%A6&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:jyJCgmhTUAgJ:scholar.google.com/&output=cite&scirp=0&hl=en	In COCOMO II, the primary input for estimating development effort in person month (PM), duration, and cost is the size of the software. Until now, there are two ways to get the size, namely (1) size is estimated using a line of code of software, and (2) size is estimated using unadjusted function points (UFP), which is one of the functional size measurements (FSM). In this study, we added a new way to obtain the size as the primary input in COCOMO II, namely with COSMIC function points (CFP). CFP has several advantages compared to other	Sholiq, Sholiq and Sarno, Riyanarto and Astuti, Endang Siti and Yaqin, Muhammad Ainul	sholiq2023implementation	NA	NA	International Journal of Intelligent Engineering \& Systems	NA	NA	5	NA	NA	article	2023	NA	NA	Implementation of COSMIC Function Points (CFP) as Primary Input to COCOMO II: Study of Conversion to Line of Code Using Regression and Support Vector Regression Models.	International Journal of Intelligent …	16
[4, 5, 6, 7, 8, 9, 31, 33, 34]	['VVWFrJsAAAAJ', 'JcyHeLYAAAAJ', 'cmf0dJ4AAAAJ']	/scholar?cites=17783279559061892865&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.academia.edu/download/39170251/09e4150917430964dd000000.pdf	True	1	38	https://www.worldscientific.com/doi/abs/10.1142/S0218194011005359	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DMeasuring%2Bsoftware%2Bfunctional%2Bsize%2Bfrom%2Bbusiness%2Bprocess%2Bmodels%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=AW9ZA4rmyvYJ&ei=SHTcZejuEsvPy9YPraeU2A4&json=	/scholar?q=related:AW9ZA4rmyvYJ:scholar.google.com/&scioq=Measuring+software+functional+size+from+business+process+models&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:AW9ZA4rmyvYJ:scholar.google.com/&output=cite&scirp=0&hl=en	ISO 14143-1 specifies that a functional size measurement (FSM) method must provide measurement procedures to quantify the functional user requirements (FURs) of software. Such quantitative information, functional size, is typically used, for instance, in software estimation. One of the international standards for FSM is the COSMIC FSM method—ISO 19761—which was designed to be applied both to the business application (BA) software domain and to the real-time software domain. A recurrent problem in FSM is the availability	Monsalve, Carlos and Abran, Alain and April, Alain	monsalve2011measuring	NA	NA	International Journal of Software Engineering and Knowledge Engineering	NA	NA	03	NA	311--338	article	2011	World Scientific	NA	Measuring software functional size from business process models	International Journal of Software …	21
[4, 7, 33, 34]	['p0ur37EAAAAJ']	/scholar?cites=13608143979425283888&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	8	https://books.google.com/books?hl=en&lr=&id=i80cEAAAQBAJ&oi=fnd&pg=PT9&dq=Modernes+Projektmanagement+in+der+Praxis:+mit+System+zum+richtigen+Vorgehensmodell&ots=Qy9TBRWDyc&sig=_jHN8S5G4vZdBcxiR9qfxA0FxkA	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DModernes%2BProjektmanagement%2Bin%2Bder%2BPraxis:%2Bmit%2BSystem%2Bzum%2Brichtigen%2BVorgehensmodell%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=ML8DqtnW2bwJ&ei=as0BZrHgHtGcy9YPk4yogAU&json=	/scholar?q=related:ML8DqtnW2bwJ:scholar.google.com/&scioq=Modernes+Projektmanagement+in+der+Praxis:+mit+System+zum+richtigen+Vorgehensmodell&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:ML8DqtnW2bwJ:scholar.google.com/&output=cite&scirp=0&hl=en	Projekte durchzuführen ist eine komplexe Angelegenheit. Das richtige Vorgehensmodell stellt dabei das Fundament für den späteren Projekterfolg dar, denn es führt die Projektbeteiligten strukturiert von der Idee bis zum gewünschten Ergebnis. Holger Timinger unterstützt Sie bei der Auswahl des zu Ihrem Projekt passenden Projektmanagementansatzes und der individuellen Anpassung der zugehörigen Methoden an die Erfordernisse Ihres Projekts. Dabei stellt er Ihnen gemäß einer modernen	Timinger, Holger	timinger2021modernes	NA	NA	NA	NA	NA	NA	NA	NA	book	2021	John Wiley \& Sons	NA	Modernes Projektmanagement in der Praxis: mit System zum richtigen Vorgehensmodell	NA	NA
[4, 5, 7, 8, 33, 34]	['0NNs7dEAAAAJ']	/scholar?cites=12539743516693800795&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://repository.its.ac.id/56014/1/05211650010012-Master_Theses.pdf	True	1	4	https://repository.its.ac.id/56014/1/05211650010012-Master_Theses.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DModifikasi%2BMetode%2BFunction%2BPoint%2BDengan%2BMenambahkan%2BKompleksitas%2BProses%2BBisnis%2BPada%2BGeneral%2BSystem%2BCharacteristics%2BUntuk%2BEstimasi%2BBiaya%2BPerangkat%2B%25E2%2580%25A6%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=W6cKP0oeBq4J&ei=1cwBZtupOeLUy9YP4uSM8Ao&json=	/scholar?q=related:W6cKP0oeBq4J:scholar.google.com/&scioq=Modifikasi+Metode+Function+Point+Dengan+Menambahkan+Kompleksitas+Proses+Bisnis+Pada+General+System+Characteristics+Untuk+Estimasi+Biaya+Perangkat+%E2%80%A6&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:W6cKP0oeBq4J:scholar.google.com/&output=cite&scirp=0&hl=en	ABSTRAK Metode Function Point (FPA) merupakan metode pengukuran sekaligus satuan ukuran untuk perangkat lunak seperti jam untuk mengukur waktu, mil untuk mengukur jarak, atau Celcius untuk mengukur suhu. Function Point mengukur perangkat lunak dengan mengkuantifikasi fungionalitas perangkat lunak yang disediakan untuk pengguna berdasarkan design logic. Pengukurannya terdiri dari beberapa langkah yaitu menghitung Unadjusted Function Point (UFP),	Putri, ANGGI YHURINDA PERDANA	putri2018modifikasi	NA	NA	Institut Teknologi Sepuluh Nopember	NA	NA	NA	NA	NA	article	2018	NA	NA	Modifikasi Metode Function Point Dengan Menambahkan Kompleksitas Proses Bisnis Pada General System Characteristics Untuk Estimasi Biaya Perangkat Lunak	Institut Teknologi Sepuluh Nopember	NA
[33, 34]	['jjTj1fYAAAAJ', 'no6LeXgAAAAJ', 'gcatGdgAAAAJ']	/scholar?cites=13210829784577450918&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://ieeexplore.ieee.org/iel7/6488907/6702522/10139806.pdf	True	1	2	https://ieeexplore.ieee.org/abstract/document/10139806/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DMore%2BAccurate%2BCost%2BEstimation%2Bfor%2BInternet%2Bof%2BThings%2BProjects%2Bby%2BAdaptation%2Bof%2BUse%2BCase%2BPoints%2BMethodology%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=pqPj8bFLVrcJ&ei=qV_wZZDrIf-uy9YP79mGwAQ&json=	/scholar?q=related:pqPj8bFLVrcJ:scholar.google.com/&scioq=More+Accurate+Cost+Estimation+for+Internet+of+Things+Projects+by+Adaptation+of+Use+Case+Points+Methodology&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:pqPj8bFLVrcJ:scholar.google.com/&output=cite&scirp=0&hl=en	This article adapts the use case points (UCPs) method to estimate the size and development effort (DE) required for the Internet of Things systems. Despite the extensive use of UCP in software engineering, it has yet to be adapted for IoT systems, which is essential for project management and resource planning. Our proposed adaptation, UCP for IoT, is based on a four-layer IoT architecture and tailors the standard software UCP to the specifications of IoT systems. It was validated using a case study of three IoT systems, demonstrating its	Silhavy, Radek and Bures, Miroslav and Alipio, Melchizedek and Silhavy, Petr	silhavy2023more	NA	NA	IEEE Internet of Things Journal	NA	NA	NA	NA	NA	article	2023	IEEE	NA	More Accurate Cost Estimation for Internet of Things Projects by Adaptation of Use Case Points Methodology	IEEE Internet of Things …	NA
