searchStrings	author_id	citedby_url	container_type	eprint_url	filled	gsrank	num_citations	pub_url	source	url_add_sclib	url_related_articles	url_scholarbib	['bib']abstract	['bib']author	['bib']bib_id	['bib']booktitle	['bib']institution	['bib']journal	['bib']month	['bib']note	['bib']number	['bib']organization	['bib']pages	['bib']pub_type	['bib']pub_year	['bib']publisher	['bib']school	['bib']title	['bib']venue	['bib']volume
[1, 2, 3, 4, 5, 6, 31, 32, 33]	['JcyHeLYAAAAJ', '', '']	/scholar?cites=240430573422071082&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0864fd00d9328c8a2903ecef3d1abbc8a9f89ed9	True	1	6	https://books.google.com/books?hl=en&lr=&id=1fFdhxO8mnIC&oi=fnd&pg=PA72&dq=1.5+ISO+Transposition+and+Clarifications+of+the+COSMIC+FFP+Method+of+Functional+Sizing&ots=MLAp1hPAC6&sig=loL9tb2KoG_OhPYMEO_wpl2mdkA	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D1.5%2BISO%2BTransposition%2Band%2BClarifications%2Bof%2Bthe%2BCOSMIC%2BFFP%2BMethod%2Bof%2BFunctional%2BSizing%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Kk33KVUuVgMJ&ei=1nXcZejWFvXMy9YPpY2Q0A8&json=	/scholar?q=related:Kk33KVUuVgMJ:scholar.google.com/&scioq=1.5+ISO+Transposition+and+Clarifications+of+the+COSMIC+FFP+Method+of+Functional+Sizing&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:Kk33KVUuVgMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Unfortunately, the ISO/IEC 14143-1 terms and definitions cannot be changed until a  formal revision process is started. In the meantime, the ISO/ IEC standard version of the  COSMIC FFP method must adopt the term already defined in ISO/IEC 14143-1, and since  our goal is to remain compatible and in sync with the international standard, the MM V2. 2  must adopt this definition. However, in the latter the  We believe that the new ISO/IEC  19761 standard for the COSMIC FFP method and the new MM V2. 2 will significantly	Abran, Alain and Fagg, Peter and Meli, Roberto and Symons, Charles R	abran20161	NA	NA	COSMIC Function Points: Theory and Advanced Practices	NA	NA	NA	NA	72	article	2016	CRC Press	NA	1.5 ISO Transposition and Clarifications of the COSMIC FFP Method of Functional Sizing	COSMIC Function Points …	NA
[4, 5, 6, 31, 33]	['']	/scholar?cites=261860580208250801&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.ifpug.org/wp-content/uploads/2021/10/MetricViewsFebruary2016.pdf	True	1	5	https://www.ifpug.org/wp-content/uploads/2021/10/MetricViewsFebruary2016.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DIn%2Bthis%2Bedition%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=sY_9b89QogMJ&ei=eVrwZZbWJfqXy9YPu4an-A8&json=	/scholar?q=related:sY_9b89QogMJ:scholar.google.com/&scioq=In+this+edition&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:sY_9b89QogMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Defect potentials and defect removal efficiency (DRE) are useful quality metrics developed by IBM circa 1973 and widely used by technology companies as well as by banks, insurance companies, and other organizations with large software staffs. Defect potentials are the sum total of bugs found in requirements, architecture, design, code, and other sources of error. The approximate US average for defect potentials is shown in table 1 using IFPUG function points version 4.3:. Function point metrics were also invented by IBM in the same time period	Edition, Gauteng	edition2019edition	NA	NA	ISBN-13	NA	NA	NA	NA	978--0262693561	article	2019	NA	NA	In this edition	ISBN-13	NA
[31]	['']	/scholar?cites=13022160759673663145&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.researchgate.net/profile/Luca-Santillo-2/publication/252790293_Functional_details_visualization_and_classification_in_the_COSMIC_FSM_framework/links/02e7e537e411ea0618000000/Functional-details-visualization-and-classification-in-the-COSMIC-FSM-framework.pdf	True	1	1	https://books.google.com/books?hl=en&lr=&id=1fFdhxO8mnIC&oi=fnd&pg=PA111&dq=2.2+Functional+Details+Visualization+and+Classification+in+the+COSMIC+FSM+Framework&ots=MLAp1hOCK7&sig=lNETvwQlwd3yggn82PtT7kkSjhE	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D2.2%2BFunctional%2BDetails%2BVisualization%2Band%2BClassification%2Bin%2Bthe%2BCOSMIC%2BFSM%2BFramework%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=qS5hcDcCuLQJ&ei=B3PcZYayJrDDy9YPzfW0sAI&json=	/scholar?q=related:qS5hcDcCuLQJ:scholar.google.com/&scioq=2.2+Functional+Details+Visualization+and+Classification+in+the+COSMIC+FSM+Framework&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:qS5hcDcCuLQJ:scholar.google.com/&output=cite&scirp=0&hl=en	For software developers, the ability to measure the size of software from its functional requirements or specifications early in the life of a project is a first key step for estimating development effort. Further, as the functional size measure is independent of the technology used, it provides a key component for software project performance measures such as productivity. The Common Software Metrics Consortium (COSMIC) was founded in late 1998 as a voluntary association of software measurement experts from Australia, Canada	Santillo, Luca	santillo20162	NA	NA	COSMIC Function Points: Theory and Advanced Practices	NA	NA	NA	NA	111	article	2016	CRC Press	NA	2.2 Functional Details Visualization and Classification in the COSMIC FSM Framework	COSMIC Function Points: Theory and Advanced …	NA
[31]	['']	NA	Publication	http://ndl.ethernet.edu.et/bitstream/123456789/21550/1/15.pdf#page=98	True	1	0	https://link.springer.com/content/pdf/10.1007/978-3-642-53742-4.pdf#page=98	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D3.2.%2B5%2BBehavior%2BPlanning%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=o7sAUuereRQJ&ei=EnjcZYuYO_-By9YPjPqUqAg&json=	/scholar?q=related:o7sAUuereRQJ:scholar.google.com/&scioq=3.2.+5+Behavior+Planning&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:o7sAUuereRQJ:scholar.google.com/&output=cite&scirp=0&hl=en	When modeling a planning domain for behavior planning of  within the framework of PDDL  (Planning Domain Definition Language,  In case the of behavior planning, the executed partial	Hartmann, Philip	hartmann20143	NA	NA	Dependability of Self-optimizing Mechatronic Systems	NA	NA	NA	NA	84	article	2014	Springer	NA	3.2. 5 Behavior Planning	Dependability of Self-optimizing Mechatronic Systems	NA
[31]	['JcyHeLYAAAAJ', 'X1GJ1oYAAAAJ', '']	/scholar?cites=12575881878590777938&as_sdt=2005&sciodt=0,5&hl=en	Publication	http://publicationslist.org.s3.amazonaws.com/data/a.abran/ref-2266/906.pdf	True	1	61	https://books.google.com/books?hl=en&lr=&id=1fFdhxO8mnIC&oi=fnd&pg=PA214&dq=3.5+measurement+convertibility%E2%80%94from+function+points+to+cosmic+ffp&ots=MLAp1hPzE6&sig=Dj0xJQkzbcNre61qumzDYKgNXn4	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D3.5%2Bmeasurement%2Bconvertibility%25E2%2580%2594from%2Bfunction%2Bpoints%2Bto%2Bcosmic%2Bffp%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=UuqsTvCBhq4J&ei=hnXcZZyxC_-By9YPjPqUqAg&json=	/scholar?q=related:UuqsTvCBhq4J:scholar.google.com/&scioq=3.5+measurement+convertibility%E2%80%94from+function+points+to+cosmic+ffp&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:UuqsTvCBhq4J:scholar.google.com/&output=cite&scirp=0&hl=en	Since the late 1970s, function points have been used as a measure of software size to calculate project productivity and project estimates. Even though a large number of variants of the function point analysis (FPA) method have been© 2011 by Taylor & Francis Group, LLC	Abran, Alain and Desharnais, Jean-Marc and Aziz, Fatima	abran20163	NA	NA	Cosmic Function Points: Theory and Advanced Practices	NA	NA	NA	NA	NA	article	2016	NA	NA	3.5 measurement convertibility—from function points to cosmic ffp	Cosmic Function Points: Theory …	214
[31]	['', 'Xd9VweQAAAAJ', 'cvq59cYAAAAJ', '']	NA	Publication	NA	True	1	0	https://link.springer.com/chapter/10.1007/978-3-030-66777-1_9	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D3D%2BVisual%2BInteraction%2Bfor%2BCultural%2BHeritage%2BSector%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=0rXKxd96ekIJ&ei=AHjcZdiPIf-By9YPjPqUqAg&json=	/scholar?q=related:0rXKxd96ekIJ:scholar.google.com/&scioq=3D+Visual+Interaction+for+Cultural+Heritage+Sector&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:0rXKxd96ekIJ:scholar.google.com/&output=cite&scirp=0&hl=en	During the past three decades, digital cultural heritage deployment in the communication domain has changed significantly. One of the main interests of heritage curation institutions and research is to implement user-friendly 3D visual interaction system to museums visitors. In this chapter, we firstly reviewed human-computer interaction techniques used in the cultural heritage sector, followed by details of hand gesture recognition applications implemented in the cultural heritage context. In attempting to improve user experiences for	Alfaqheri, Taha and Ahmed, Hosameldin Osman and Belhi, Abdelhak and Sadka, Abdul Hamid and Bouras, Abdelaziz	alfaqheri20213d	NA	NA	Data Analytics for Cultural Heritage: Current Trends and Concepts	NA	NA	NA	NA	195--232	article	2021	Springer	NA	3D Visual Interaction for Cultural Heritage Sector	Data Analytics for …	NA
[31]	['']	/scholar?cites=7243109071838587523&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	7	https://books.google.com/books?hl=en&lr=&id=1fFdhxO8mnIC&oi=fnd&pg=PA260&dq=4.4+When+to+Use+COSMIC+FFP%3F+When+to+Use+IFPUG+FPA%3F+A+Six+Sigma+View&ots=MLAp1hPzCa&sig=6WHt9_wvN57lto3X8bYDPLIzH4w	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D4.4%2BWhen%2Bto%2BUse%2BCOSMIC%2BFFP%253F%2BWhen%2Bto%2BUse%2BIFPUG%2BFPA%253F%2BA%2BSix%2BSigma%2BView%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=gypZQFOxhGQJ&ei=dnXcZdb5F-WMy9YPiJivwAI&json=	/scholar?q=related:gypZQFOxhGQJ:scholar.google.com/&scioq=4.4+When+to+Use+COSMIC+FFP%3F+When+to+Use+IFPUG+FPA%3F+A+Six+Sigma+View&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:gypZQFOxhGQJ:scholar.google.com/&output=cite&scirp=0&hl=en	Six Sigma is about eliminating defects in the value chain processes. A defect is a mistake or wrong behavior of the product, or in the service, that affects customers' needs. The process orientation of Six Sigma mandates that not only the end customers are regarded, but those that use a process's results can cut costs when they receive error-free input for their process. A software testing group that receives error-free code can concentrate on detecting application errors, ergonomic failures (all B defects), or even late requirements errors (A	Fehlmann, Thomas	fehlmann20164	NA	NA	COSMIC Function Points: Theory and Advanced Practices	NA	NA	NA	NA	260	article	2016	CRC Press	NA	4.4 When to Use COSMIC FFP? When to Use IFPUG FPA? A Six Sigma View	COSMIC Function Points: Theory and Advanced …	NA
[31]	['eE6A1aIAAAAJ', '', 'QJoH6E4AAAAJ']	/scholar?cites=8098330451433393663&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.researchgate.net/profile/Anh-Tu-Nguyen/publication/327560984_Fuzzy_Control_Systems_Past_Present_and_Future/links/5e5c27984585152ce8ff19c7/Fuzzy-Control-Systems-Past-Present-and-Future.pdf	True	1	286	https://ieeexplore.ieee.org/abstract/document/8610273/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D40%2BYears%2Bof%2BFunction%2BPoints:%2BPast,%2BPresent,%2BFuture%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=_41qh6MMY3AJ&ei=OXbcZYvUNeWMy9YPiJivwAI&json=	/scholar?q=related:_41qh6MMY3AJ:scholar.google.com/&scioq=40+Years+of+Function+Points:+Past,+Present,+Future&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:_41qh6MMY3AJ:scholar.google.com/&output=cite&scirp=0&hl=en	Fuzzy Control Systems: Past, Present and Future Abstract—More than 40 years after fuzzy  logic control appeared as an effective tool to deal with complex processes, the research on	Nguyen, Anh-Tu and Taniguchi, Tadanari and Eciolaza, Luka and Campos, Victor and Palhares, Reinaldo and Sugeno, Michio	nguyen2019fuzzy	NA	NA	IEEE Computational Intelligence Magazine	NA	NA	1	NA	56--68	article	2019	IEEE	NA	Fuzzy control systems: Past, present and future	IEEE Computational …	14
[31]	['', '', '']	NA	Publication	https://duepublico2.uni-due.de/servlets/MCRFileNodeServlet/duepublico_derivate_00046243/ICB_Report_40.pdf#page=80	True	1	0	https://duepublico2.uni-due.de/servlets/MCRFileNodeServlet/duepublico_derivate_00046243/ICB_Report_40.pdf#page=80	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D5%2BFirst%2BWorkshop%2Bon%2BRequirements%2BPrioritization%2Bfor%2Bcustomer-oriented%2BSoftware-Development%2B(RePriCo)%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=pa8ruQJ30P8J&ei=KnfcZdSqF7DDy9YPzfW0sAI&json=	/scholar?q=related:pa8ruQJ30P8J:scholar.google.com/&scioq=5+First+Workshop+on+Requirements+Prioritization+for+customer-oriented+Software-Development+(RePriCo)&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:pa8ruQJ30P8J:scholar.google.com/&output=cite&scirp=0&hl=en	Agile development methodologies cope with the problem that requirements are often not detailed or not complete enough to specify all software features needed already in the beginning and in sufficient detail. Adding features step-by-step while developing software to stakeholders' needs is a promising approach. However, how can such software development keep focus on the business goals of the product sponsor? The key is measurement of the Software Process. A combination of Functional Size Measurement and	Herzwurm, Georg and Pietsch, Wolfram and Fehlmann, Thomas and Klute, Sandra and Kolbe, Constanze and Refflinghaus, Robert and Krams, Benedikt and Schockert, Sixten and Rachmann, Alexander and Maucher, Irene and others	herzwurm20105	16th International Working Conference on Requirements Engineering: Foundation for Software Quality	NA	NA	NA	NA	NA	NA	71	inproceedings	2010	NA	NA	5 First Workshop on Requirements Prioritization for customer-oriented Software-Development (RePriCo)	16th International …	NA
[4, 6, 31, 33]	['8fPEWLgAAAAJ', 'U2KbjvEAAAAJ', 'PV4V4iMAAAAJ']	/scholar?cites=12436163280463790883&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://authors.library.caltech.edu/17597/1/Konca2010p7133B_Seismol_Soc_Am.pdf	True	1	93	https://pubs.geoscienceworld.org/ssa/bssa/article-abstract/100/1/267/349393	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D7.1.%2BThe%2BImportance%2Bof%2BEstimation%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=IwPNLJ0glqwJ&ei=IXfcZZi_IcCOy9YPlbSLgAg&json=	/scholar?q=related:IwPNLJ0glqwJ:scholar.google.com/&scioq=7.1.+The+Importance+of+Estimation&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:IwPNLJ0glqwJ:scholar.google.com/&output=cite&scirp=0&hl=en	We analyze the rupture process of the 1999 M w 7.1 Duzce earthquake using seismological,  remote sensing, and geodetic data. Ground deformation measured from the subpixel cross	Konca, A Ozgun and Leprince, Sebastien and Avouac, Jean-Philippe and Helmberger, Don V	konca2010rupture	NA	NA	Bulletin of the Seismological Society of America	NA	NA	1	NA	267--288	article	2010	Seismological Society of America	NA	Rupture process of the 1999 M W 7.1 Duzce earthquake from joint analysis of SPOT, GPS, InSAR, strong-motion, and teleseismic data: a supershear rupture with variable rupture velocity	Bulletin of the …	100
