searchStrings	author_id	citedby_url	container_type	eprint_url	filled	gsrank	num_citations	pub_url	source	url_add_sclib	url_related_articles	url_scholarbib	['bib']abstract	['bib']author	['bib']bib_id	['bib']booktitle	['bib']institution	['bib']journal	['bib']month	['bib']note	['bib']number	['bib']organization	['bib']pages	['bib']pub_type	['bib']pub_year	['bib']publisher	['bib']school	['bib']title	['bib']venue	['bib']volume
[1, 2, 3, 4, 5, 6, 31, 32, 33]	['JcyHeLYAAAAJ', '', '']	/scholar?cites=240430573422071082&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0864fd00d9328c8a2903ecef3d1abbc8a9f89ed9	True	1	6	https://books.google.com/books?hl=en&lr=&id=1fFdhxO8mnIC&oi=fnd&pg=PA72&dq=1.5+ISO+Transposition+and+Clarifications+of+the+COSMIC+FFP+Method+of+Functional+Sizing&ots=MLAp1hPAC6&sig=loL9tb2KoG_OhPYMEO_wpl2mdkA	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D1.5%2BISO%2BTransposition%2Band%2BClarifications%2Bof%2Bthe%2BCOSMIC%2BFFP%2BMethod%2Bof%2BFunctional%2BSizing%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Kk33KVUuVgMJ&ei=1nXcZejWFvXMy9YPpY2Q0A8&json=	/scholar?q=related:Kk33KVUuVgMJ:scholar.google.com/&scioq=1.5+ISO+Transposition+and+Clarifications+of+the+COSMIC+FFP+Method+of+Functional+Sizing&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:Kk33KVUuVgMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Unfortunately, the ISO/IEC 14143-1 terms and definitions cannot be changed until a  formal revision process is started. In the meantime, the ISO/ IEC standard version of the  COSMIC FFP method must adopt the term already defined in ISO/IEC 14143-1, and since  our goal is to remain compatible and in sync with the international standard, the MM V2. 2  must adopt this definition. However, in the latter the  We believe that the new ISO/IEC  19761 standard for the COSMIC FFP method and the new MM V2. 2 will significantly	Abran, Alain and Fagg, Peter and Meli, Roberto and Symons, Charles R	abran20161	NA	NA	COSMIC Function Points: Theory and Advanced Practices	NA	NA	NA	NA	72	article	2016	CRC Press	NA	1.5 ISO Transposition and Clarifications of the COSMIC FFP Method of Functional Sizing	COSMIC Function Points …	NA
[1, 32]	['', '']	/scholar?cites=9462202473165325497&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://jacr.sari.iau.ir/article_678541_07de49e32cec72c91e9aa09b6835e818.pdf	True	1	1	https://jacr.sari.iau.ir/article_678541.html	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2BFramework%2Bfor%2Bthe%2BEmpirical%2BForecasting%2Bof%2Bthe%2BSoftware%2BQuality%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=uYTXNQR_UIMJ&ei=3Bm6ZcXTDejSy9YP4am1oAs&json=	/scholar?q=related:uYTXNQR_UIMJ:scholar.google.com/&scioq=A+Framework+for+the+Empirical+Forecasting+of+the+Software+Quality&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:uYTXNQR_UIMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Before the beginning of the software development project that is based on contract between software user and developer company, the user company provides the RFP including project domain current situations and constraints, and all conditions such as desired initial system requirements specification as well as requesting documents of developer companies capabilities to ask the developer companies for their proposals to fulfill the requirements and competition with each other. This paper renders an evaluation model of proposals including	Mosayyebi, Reza and Peykar, Alieh	mosayyebi2020framework	NA	NA	Journal of Advances in Computer Research	NA	NA	4	NA	73--93	article	2020	Sari Branch, Islamic Azad University	NA	A Framework for the Empirical Forecasting of the Software Quality	Journal of Advances in Computer Research	11
[1, 2, 4, 5, 10, 11, 32, 33, 35]	['UlF-3osAAAAJ', '', 'ERnCTs0AAAAJ']	/scholar?cites=11783889402582412989&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.academia.edu/download/48860683/paper-japowsang-camera-ready-v2.pdf	True	1	9	https://ieeexplore.ieee.org/abstract/document/6693232/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bconversion%2Bmodel%2Band%2Ba%2Btool%2Bto%2Bidentify%2Bfunction%2Bpoint%2Blogic%2Bfiles%2Busing%2BUML%2Banalysis%2Bclass%2Bdiagrams%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=vS5qWfrIiKMJ&ei=Wl_wZZvqAc-Z6rQPzOugyAk&json=	/scholar?q=related:vS5qWfrIiKMJ:scholar.google.com/&scioq=A+conversion+model+and+a+tool+to+identify+function+point+logic+files+using+UML+analysis+class+diagrams&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:vS5qWfrIiKMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Many Function Point (FP) technique adaptations have been proposed to estimate object-oriented software development projects. However, most research works propose rules to identify FP according previous versions of the FP Counting Practices Manual or they do not include some important UML specifications such as the composition relationship between classes. In this paper, we present the rules to identify logic files using analysis class diagrams that are included in the UML2FP technique that we have defined, and a software	Pow-Sang, Jos{\'e} Antonio and Villanueva, Daniela and Flores, Luis and Rusu, Cristian	pow2013conversion	2013 Joint Conference of the 23rd International Workshop on Software Measurement and the 8th International Conference on Software Process and Product Measurement	NA	NA	NA	NA	NA	IEEE	126--134	inproceedings	2013	NA	NA	A conversion model and a tool to identify function point logic files using UML analysis class diagrams	2013 Joint Conference …	NA
[1, 2, 3, 4, 5, 6, 10, 11, 12, 31, 32, 33, 35]	['LM27ZsEAAAAJ', 'AW50mYoAAAAJ']	/scholar?cites=7205832380096996202&as_sdt=5,33&sciodt=0,33&hl=en	Publication	https://www.academia.edu/download/49448372/A_family_of_experiments_to_evaluate_a_fu20161008-9675-kapbbz.pdf	True	1	30	https://www.sciencedirect.com/science/article/pii/S0164121208001337	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bfamily%2Bof%2Bexperiments%2Bto%2Bevaluate%2Ba%2Bfunctional%2Bsize%2Bmeasurement%2Bprocedure%2Bfor%2BWeb%2Bapplications%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=amOwHl9CAGQJ&ei=EnfcZdviD7DDy9YPzfW0sAI&json=	/scholar?q=related:amOwHl9CAGQJ:scholar.google.com/&scioq=A+family+of+experiments+to+evaluate+a+functional+size+measurement+procedure+for+Web+applications&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:amOwHl9CAGQJ:scholar.google.com/&output=cite&scirp=0&hl=en	The objective of this paper is to empirically evaluate OOmFPWeb, a functional size measurement procedure for Web applications. We analyzed four data sets from a family of experiments conducted in Spain, Argentina and Austria. Results showed that OOmFPWeb is efficient when compared to current industry practices. OOmFPWeb produced reproducible functional size measurements and was perceived as easy to use and useful by the study participants, who also expressed their intention to use OOmFPWeb in the future. The	Abrah{\~a}o, Silvia and Poels, Geert	abrahao2009family	NA	NA	Journal of Systems and Software	NA	NA	2	NA	253--269	article	2009	Elsevier	NA	A family of experiments to evaluate a functional size measurement procedure for Web applications	Journal of Systems and Software	82
[1, 2, 3, 4, 5, 6, 31, 32, 33]	['']	/scholar?cites=6695765714181669187&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://open.metu.edu.tr/bitstream/handle/11511/23191/index.pdf?sequence=1	True	1	3	https://open.metu.edu.tr/handle/11511/23191	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bfunctional%2Bsoftware%2Bmeasurement%2Bapproach%2Bbridging%2Bthe%2Bgap%2Bbetween%2Bproblem%2Band%2Bsolution%2Bdomains%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Q8EJ_XAj7FwJ&ei=b3XcZbPTMrqh6rQPtueYWA&json=	/scholar?q=related:Q8EJ_XAj7FwJ:scholar.google.com/&scioq=A+functional+software+measurement+approach+bridging+the+gap+between+problem+and+solution+domains&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:Q8EJ_XAj7FwJ:scholar.google.com/&output=cite&scirp=0&hl=en	There are various software size measurement methods that are used in various stages of a software project lifecycle. Although functional size measurement methods and lines of code measurements are widely practiced, none of these methods explicitly position themselves in problem or solution domain. This results in unreliable measurement results as abstraction levels of the measured artifacts vary greatly. Unreliable measurement results hinder usage of size data in effort estimation and benchmarking studies. Furthermore, there exists no	Ungan, Erdir	ungan2013functional	NA	NA	NA	NA	NA	NA	NA	NA	article	2013	Middle East Technical University	NA	A functional software measurement approach bridging the gap between problem and solution domains	NA	NA
[3, 6, 32, 33]	['7FpDNzYAAAAJ', 'nKgzDp4AAAAJ']	/scholar?cites=14676195215449928749&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.researchgate.net/profile/Tuelin-Ercelebi-Ayyildiz/publication/269647068_An_Early_Software_Effort_Estimation_Method_Based_on_Use_Cases_and_Conceptual_Classes/links/5642f67608aec448fa62bc24/An-Early-Software-Effort-Estimation-Method-Based-on-Use-Cases-and-Conceptual-Classes.pdf	True	1	13	https://www.researchgate.net/profile/Tuelin-Ercelebi-Ayyildiz/publication/269647068_An_Early_Software_Effort_Estimation_Method_Based_on_Use_Cases_and_Conceptual_Classes/links/5642f67608aec448fa62bc24/An-Early-Software-Effort-Estimation-Method-Based-on-Use-Cases-and-Conceptual-Classes.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Bearly%2Bsoftware%2Beffort%2Bestimation%2Bmethod%2Bbased%2Bon%2Buse%2Bcases%2Band%2Bconceptual%2Bclasses%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=LTQuZ8pRrMsJ&ei=S1rwZb3tH9Gcy9YP4-WF0A8&json=	/scholar?q=related:LTQuZ8pRrMsJ:scholar.google.com/&scioq=An+early+software+effort+estimation+method+based+on+use+cases+and+conceptual+classes&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:LTQuZ8pRrMsJ:scholar.google.com/&output=cite&scirp=0&hl=en	It is an important issue in the software industry to predict how much effort will be required for a software project as early as possible. Software size is one of the commonly used attributes in effort estimation. In this paper, we propose an early software size and effort estimation method based on conceptual model of the problem domain. Our method utilizes the noteworthy domain concepts identified mainly from the use cases written in the requirements phase of the software development lifecycle. In order to develop the model and evaluate its	Ayy{\i}ld{\i}z, T{\"u}lin Er{\c{c}}elebi and Ko{\c{c}}yi{\u{g}}it, Altan	ayyildiz2014early	NA	NA	Journal of Software	NA	NA	8	NA	2169--2173	article	2014	NA	NA	An early software effort estimation method based on use cases and conceptual classes	Journal of Software	9
[1, 3, 32]	['jBUrNpcAAAAJ', 'JcyHeLYAAAAJ', 'IMjRig0AAAAJ']	NA	Publication	https://espace2.etsmtl.ca/id/eprint/26990/1/Abran-A-2023-26990.pdf	True	1	0	https://espace2.etsmtl.ca/id/eprint/26990/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAnalysis%2Bof%2Bthe%2Bscale%2Btypes%2Band%2Bmeasurement%2Bunits%2Bin%2Benterprise%2Barchitecture%2B(ea)%2Bmeasurement%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=IRIq9T9HxasJ&ei=rxq6ZfKsPM-My9YPwOepsAQ&json=	/scholar?q=related:IRIq9T9HxasJ:scholar.google.com/&scioq=Analysis+of+the+scale+types+and+measurement+units+in+enterprise+architecture+(ea)+measurement&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:IRIq9T9HxasJ:scholar.google.com/&output=cite&scirp=0&hl=en	Aim/Purpose This study identifies the scale types and measurement units used in the measurement of enterprise architecture (EA) and analyzes the admissibility of the mathematical operations used. Background The majority of measurement solutions proposed in the EA literature are based on researchers' opinions and many with limited empirical validation and weak metrological properties. This means that the results generated by these solutions may not be reliable, trustworthy, or comparable, and may even lead to	Abdallah, Ammar and Abran, Alain and Qasaimeh, Malik and Ahmad, Alaeddin Mohammad Khalaf and Al-Refai, Abdullah	abdallah2023analysis	NA	NA	Interdisciplinary Journal of Information, Knowledge, and Management	NA	NA	NA	NA	321--352	article	2023	Informing Science Institute	NA	Analysis of the scale types and measurement units in enterprise architecture (ea) measurement	Interdisciplinary …	18
[1, 2, 3, 4, 5, 6, 31, 32, 33]	['7FpDNzYAAAAJ', 'nKgzDp4AAAAJ']	/scholar?cites=5010627181077016875&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://dergipark.org.tr/en/download/article-file/341040	True	1	3	https://dergipark.org.tr/en/pub/gazimmfd/article/337641	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%25C3%25A7%25C4%25B1k%2Bkaynak%2Bkodlu%2Byaz%25C4%25B1l%25C4%25B1mlar%25C4%25B1n%2Bproblem%2Bve%2B%25C3%25A7%25C3%25B6z%25C3%25BCm%2Balan%25C4%25B1%2B%25C3%25B6l%25C3%25A7%25C3%25BCleri%2Baras%25C4%25B1ndaki%2Bilinti%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=KzEDrt9SiUUJ&ei=lLYBZsvVJN-86rQP3_CXmAk&json=	/scholar?q=related:KzEDrt9SiUUJ:scholar.google.com/&scioq=A%C3%A7%C4%B1k+kaynak+kodlu+yaz%C4%B1l%C4%B1mlar%C4%B1n+problem+ve+%C3%A7%C3%B6z%C3%BCm+alan%C4%B1+%C3%B6l%C3%A7%C3%BCleri+aras%C4%B1ndaki+ilinti&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:KzEDrt9SiUUJ:scholar.google.com/&output=cite&scirp=0&hl=en	Halen kullanılmakta olan yazılım büyüklüğü ölçümü ve efor kestirimleri genellikle geliştirilecek olan yazılımın detaylı gereksinimlerini temel girdi olarak kullanırlar ve büyüklük ölçümü için belirli bir zamana ve uzmanlığa ihtiyaç duyarlar. Bu çalışma, açık kaynak kodlu yazılımların problem alanı ölçüleri (isim ve fiil sayıları) ile çözüm alanı ölçüleri (yazılım sınıf ve yordam sayıları) arasındaki ilintiyi incelemektedir. Makalede 27 açık kaynak kodlu yazılım projesi değerlendirilmiştir. Problem alanının (kavramsal) büyüklüğü ile çözüm alanının	AYYILDIZ, T{\"u}lin ER{\c{C}}ELEB{\.I} and Ko{\c{c}}yi{\u{g}}it, Altan	ayyildiz2017accik	NA	NA	Gazi {\"U}niversitesi M{\"u}hendislik Mimarl{\i}k Fak{\"u}ltesi Dergisi	NA	NA	3	NA	NA	article	2017	Gazi University	NA	A{\c{c}}{\i}k kaynak kodlu yaz{\i}l{\i}mlar{\i}n problem ve {\c{c}}{\"o}z{\"u}m alan{\i} {\"o}l{\c{c}}{\"u}leri aras{\i}ndaki ilinti	Gazi Üniversitesi Mühendislik Mimarlık …	32
[1, 2, 3, 4, 5, 6, 31, 32, 33]	['', 'nKgzDp4AAAAJ']	/scholar?cites=2921186788931566772&as_sdt=5,33&sciodt=0,33&hl=en	Publication	https://avesis.metu.edu.tr/yayin/0373b183-4d3f-4bc2-bb69-52c042c47d1a/correlations-between-problem-and-solution-domain-measures-of-open-source-software/document.pdf	True	1	3	https://avesis.metu.edu.tr/yayin/0373b183-4d3f-4bc2-bb69-52c042c47d1a/correlations-between-problem-and-solution-domain-measures-of-open-source-software	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCorrelations%2Bbetween%2Bproblem%2Band%2Bsolution%2Bdomain%2Bmeasures%2Bof%2Bopen%2Bsource%2Bsoftware%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=tHzUTOgjiigJ&ei=eRu6ZfObNMK06rQP2JChiAk&json=	/scholar?q=related:tHzUTOgjiigJ:scholar.google.com/&scioq=Correlations+between+problem+and+solution+domain+measures+of+open+source+software&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:tHzUTOgjiigJ:scholar.google.com/&output=cite&scirp=0&hl=en	Halen kullanılmakta olan yazılım büyüklüğü ölçümü ve efor kestirimleri genellikle geliştirilecek olan yazılımın detaylı gereksinimlerini temel girdi olarak kullanırlar ve büyüklük ölçümü için belirli bir zamana ve uzmanlığa ihtiyaç duyarlar. Bu çalışma, açık kaynak kodlu yazılımların problem alanı ölçüleri (isim ve fiil sayıları) ile çözüm alanı ölçüleri (yazılım sınıf ve yordam sayıları) arasındaki ilintiyi incelemektedir. Makalede 27 açık kaynak kodlu yazılım projesi değerlendirilmiştir. Problem alanının (kavramsal) büyüklüğü ile çözüm alanının	Ayyildiz, Tulin and Ko{\c{c}}yi{\u{g}}it, Altan	ayyildiz2017correlations	NA	NA	Journal of the Faculty of Engineering and Architecture of Gazi University	NA	NA	3	NA	NA	article	2017	NA	NA	Correlations between problem and solution domain measures of open source software	Journal of the Faculty of Engineering and …	32
[3, 6, 32, 33]	['7FpDNzYAAAAJ', 'nKgzDp4AAAAJ']	/scholar?cites=16088899453345518291&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.researchgate.net/profile/Tuelin-Ercelebi-Ayyildiz/publication/279755363_Correlations_Between_Problem_Domain_and_Solution_Domain_Size_Measures_for_Open_Source_Software/links/5642f41a08aeacfd893897a7/Correlations-Between-Problem-Domain-and-Solution-Domain-Size-Measures-for-Open-Source-Software.pdf	True	1	7	https://ieeexplore.ieee.org/abstract/document/6928794/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCorrelations%2Bbetween%2Bproblem%2Bdomain%2Band%2Bsolution%2Bdomain%2Bsize%2Bmeasures%2Bfor%2Bopen%2Bsource%2Bsoftware%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=09KiZ89AR98J&ei=jVrwZbSUGrfHy9YPzam-kA8&json=	/scholar?q=related:09KiZ89AR98J:scholar.google.com/&scioq=Correlations+between+problem+domain+and+solution+domain+size+measures+for+open+source+software&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:09KiZ89AR98J:scholar.google.com/&output=cite&scirp=0&hl=en	Predicting how much effort will be required to complete a software project as early as possible is a very important factor in the success of software development projects. Including function points and its variants, there are several size measures and corresponding measurement methods that can be used for effort estimation. However, in most of the projects, there is limited amount of information available in the early stages and significant effort is spent for size measurement and effort estimation with such methods. This paper	Ayyildiz, T{\"u}lin Er{\c{c}}elebi and Ko{\c{c}}yigit, Altan	ayyildiz2014correlations	2014 40th EUROMICRO Conference on Software Engineering and Advanced Applications	NA	NA	NA	NA	NA	IEEE	81--84	inproceedings	2014	NA	NA	Correlations between problem domain and solution domain size measures for open source software	2014 40th EUROMICRO Conference …	NA
