searchStrings	author_id	citedby_url	container_type	eprint_url	filled	gsrank	num_citations	pub_url	source	url_add_sclib	url_related_articles	url_scholarbib	['bib']abstract	['bib']author	['bib']bib_id	['bib']booktitle	['bib']institution	['bib']journal	['bib']month	['bib']note	['bib']number	['bib']organization	['bib']pages	['bib']pub_type	['bib']pub_year	['bib']publisher	['bib']school	['bib']title	['bib']venue	['bib']volume
[1, 2, 4, 5, 10, 11, 32, 33, 35]	['UlF-3osAAAAJ', '', 'ERnCTs0AAAAJ']	/scholar?cites=11783889402582412989&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.academia.edu/download/48860683/paper-japowsang-camera-ready-v2.pdf	True	1	9	https://ieeexplore.ieee.org/abstract/document/6693232/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bconversion%2Bmodel%2Band%2Ba%2Btool%2Bto%2Bidentify%2Bfunction%2Bpoint%2Blogic%2Bfiles%2Busing%2BUML%2Banalysis%2Bclass%2Bdiagrams%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=vS5qWfrIiKMJ&ei=Wl_wZZvqAc-Z6rQPzOugyAk&json=	/scholar?q=related:vS5qWfrIiKMJ:scholar.google.com/&scioq=A+conversion+model+and+a+tool+to+identify+function+point+logic+files+using+UML+analysis+class+diagrams&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:vS5qWfrIiKMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Many Function Point (FP) technique adaptations have been proposed to estimate object-oriented software development projects. However, most research works propose rules to identify FP according previous versions of the FP Counting Practices Manual or they do not include some important UML specifications such as the composition relationship between classes. In this paper, we present the rules to identify logic files using analysis class diagrams that are included in the UML2FP technique that we have defined, and a software	Pow-Sang, Jos{\'e} Antonio and Villanueva, Daniela and Flores, Luis and Rusu, Cristian	pow2013conversion	2013 Joint Conference of the 23rd International Workshop on Software Measurement and the 8th International Conference on Software Process and Product Measurement	NA	NA	NA	NA	NA	IEEE	126--134	inproceedings	2013	NA	NA	A conversion model and a tool to identify function point logic files using UML analysis class diagrams	2013 Joint Conference …	NA
[1, 2, 3, 4, 5, 6, 10, 11, 12, 31, 32, 33, 35]	['LM27ZsEAAAAJ', 'AW50mYoAAAAJ']	/scholar?cites=7205832380096996202&as_sdt=5,33&sciodt=0,33&hl=en	Publication	https://www.academia.edu/download/49448372/A_family_of_experiments_to_evaluate_a_fu20161008-9675-kapbbz.pdf	True	1	30	https://www.sciencedirect.com/science/article/pii/S0164121208001337	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bfamily%2Bof%2Bexperiments%2Bto%2Bevaluate%2Ba%2Bfunctional%2Bsize%2Bmeasurement%2Bprocedure%2Bfor%2BWeb%2Bapplications%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=amOwHl9CAGQJ&ei=EnfcZdviD7DDy9YPzfW0sAI&json=	/scholar?q=related:amOwHl9CAGQJ:scholar.google.com/&scioq=A+family+of+experiments+to+evaluate+a+functional+size+measurement+procedure+for+Web+applications&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:amOwHl9CAGQJ:scholar.google.com/&output=cite&scirp=0&hl=en	The objective of this paper is to empirically evaluate OOmFPWeb, a functional size measurement procedure for Web applications. We analyzed four data sets from a family of experiments conducted in Spain, Argentina and Austria. Results showed that OOmFPWeb is efficient when compared to current industry practices. OOmFPWeb produced reproducible functional size measurements and was perceived as easy to use and useful by the study participants, who also expressed their intention to use OOmFPWeb in the future. The	Abrah{\~a}o, Silvia and Poels, Geert	abrahao2009family	NA	NA	Journal of Systems and Software	NA	NA	2	NA	253--269	article	2009	Elsevier	NA	A family of experiments to evaluate a functional size measurement procedure for Web applications	Journal of Systems and Software	82
[4, 5, 6, 10, 11, 12, 13, 14, 15, 31, 33, 35, 36]	['MIqxWVsAAAAJ']	NA	Publication	https://open.metu.edu.tr/bitstream/handle/11511/22083/index.pdf	True	1	0	https://open.metu.edu.tr/handle/11511/22083	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bsoftware%2Bfunctionality%2Bmodel%2Bfor%2Bfunctional%2Bsize%2Bmeasurement%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=wJp8tKHOGtcJ&ei=OlrwZd3PDsfTy9YPt6iP6AU&json=	/scholar?q=related:wJp8tKHOGtcJ:scholar.google.com/&scioq=A+software+functionality+model+for+functional+size+measurement&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:wJp8tKHOGtcJ:scholar.google.com/&output=cite&scirp=0&hl=en	Functional size is among the few software size measures for which well-structured and standardized methods exists for its measurement. Although Functional Size Measurement (FSM) methods have gone a long way, one ongoing criticism on FSM methods is the discrepancies in the measurement results of the same software obtained by different measures. In this thesis study the sources of discrepancies that involve the functional properties of measurands and constructs of the FSM method models are investigated in two	{\"O}zkan, Bar{\i}{\c{s}}	ozkan2012software	NA	NA	NA	NA	NA	NA	NA	NA	article	2012	Middle East Technical University	NA	A software functionality model for functional size measurement	NA	NA
[4, 10, 33, 35]	['0u26ZwYAAAAJ', '']	/scholar?cites=10342478278401432785&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	9	https://ieeexplore.ieee.org/abstract/document/4402768/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Balternative%2Bmethod%2Bemploying%2Buses%2Bcases%2Bfor%2Bearly%2Beffort%2Bestimation%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=0ZxPiTLdh48J&ei=4V_wZZq5FbSx6rQP6MiY4A8&json=	/scholar?q=related:0ZxPiTLdh48J:scholar.google.com/&scioq=An+alternative+method+employing+uses+cases+for+early+effort+estimation&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:0ZxPiTLdh48J:scholar.google.com/&output=cite&scirp=0&hl=en	Function points are a standard method frequently used to calculate size and to estimate effort in applications. Although it has been used with good results in the development of industrial software, it is still necessary to improve some aspects such as: the time at which the estimation of effort is performed and the margin of error in the effort estimation. In this article an alternative method for early effort estimation based on use cases is presented. Two new alternative notions of size are used for effort estimation: transactions and entity	Robiolo, Gabriela and Orosco, Ricardo	robiolo2007alternative	31st IEEE Software Engineering Workshop (SEW 2007)	NA	NA	NA	NA	NA	IEEE	89--98	inproceedings	2007	NA	NA	An alternative method employing uses cases for early effort estimation	31st IEEE Software Engineering …	NA
[4, 6, 10, 12, 19, 21, 25, 27, 31, 33, 35, 38, 40]	['J6owB6UAAAAJ', 'zYKpvl4AAAAJ']	/scholar?cites=10045792003774827963&as_sdt=5,33&sciodt=0,33&hl=en	Publication	NA	True	1	1	https://link.springer.com/article/10.1007/s10799-023-00394-y	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Bexploratory%2Bcase%2Bstudy%2Busing%2Bevents%2Bas%2Ba%2Bsoftware%2Bsize%2Bmeasure%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=u011QJrSaYsJ&ei=jnXcZaeAK8vPy9YPraeU2A4&json=	/scholar?q=related:u011QJrSaYsJ:scholar.google.com/&scioq=An+exploratory+case+study+using+events+as+a+software+size+measure&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:u011QJrSaYsJ:scholar.google.com/&output=cite&scirp=0&hl=en	Software Size Measurement is a critical task in Software Development Life Cycle (SDLC). It is the primary input for effort estimation models and an important measure for project control and process improvement. There exist various size measurement methods whose successes have already been proven for traditional software architectures and application domains. Being one of them, functional size measurement (FSM) attracts specific attention due to its applicability at the early phases of SDLC. Although FSM methods were	Hacaloglu, Tuna and Demirors, Onur	hacaloglu2023exploratory	NA	NA	Information Technology and Management	NA	NA	3	NA	293--312	article	2023	Springer	NA	An exploratory case study using events as a software size measure	Information Technology and Management	24
[4, 6, 7, 9, 10, 12, 31, 33, 34, 35]	['ZS9ewesAAAAJ', 'zYKpvl4AAAAJ']	/scholar?cites=17926385968761435912&as_sdt=5,33&sciodt=0,33&hl=en	Publication	http://www.aysolmaz.com/publications/AD14a.pdf	True	1	18	https://ieeexplore.ieee.org/abstract/document/7000085/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAutomated%2Bfunctional%2Bsize%2Bestimation%2Busing%2Bbusiness%2Bprocess%2Bmodels%2Bwith%2BUPROM%2Bmethod%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=CHeSfg9Rx_gJ&ei=BXPcZdO7Crqh6rQPtueYWA&json=	/scholar?q=related:CHeSfg9Rx_gJ:scholar.google.com/&scioq=Automated+functional+size+estimation+using+business+process+models+with+UPROM+method&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:CHeSfg9Rx_gJ:scholar.google.com/&output=cite&scirp=0&hl=en	Estimating functional size in early phases of software projects is essential for accurate effort and cost planning. When an organization requires its business processes to be automated by a business application software, business processes are analyzed in the initial phases and utilized in various ways through software development life cycle. In previous studies we presented a unified business process modelling methodology, UPROM for the practices of business process and user requirements analysis, COSMIC based functional size estimation	Aysolmaz, Banu and Demir{\"o}rs, Onur	aysolmaz2014automated	2014 Joint Conference of the International Workshop on Software Measurement and the International Conference on Software Process and Product Measurement	NA	NA	NA	NA	NA	IEEE	114--124	inproceedings	2014	NA	NA	Automated functional size estimation using business process models with UPROM method	2014 Joint Conference of the …	NA
[4, 5, 6, 10, 11, 12, 31, 33, 35]	['zYKpvl4AAAAJ', 'ZJWYr5YAAAAJ', 'vJysSgUAAAAJ', '']	NA	Publication	https://open.metu.edu.tr/bitstream/handle/11511/49586/T1RnM016TT0.pdf	True	1	0	https://open.metu.edu.tr/handle/11511/49586	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DB%25C3%25BCt%25C3%25BCnle%25C5%259Fik%2Byaz%25C4%25B1l%25C4%25B1m%2Bkestirim%2By%25C3%25B6ntemi%2Bve%2Bara%25C3%25A7%2Bseti%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=XaTG0GExdYcJ&ei=R80BZt3pDcDLy9YP6OOl6Ag&json=	/scholar?q=related:XaTG0GExdYcJ:scholar.google.com/&scioq=B%C3%BCt%C3%BCnle%C5%9Fik+yaz%C4%B1l%C4%B1m+kestirim+y%C3%B6ntemi+ve+ara%C3%A7+seti&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:XaTG0GExdYcJ:scholar.google.com/&output=cite&scirp=0&hl=en	Yazılım büyüklük ölçme, yazılım mühendisliğinin önemli sorunlarından biri olmaya devam etmektedir. Kapsamlı yazılım geliştirme projelerinde iyi tanımlanmış bir büyüklük temel çizgisi olmadan, gerek yazılım işgücü ve maliyet kestirimi gerekse yazılım proje planlama ve kontrolü olanaksızdır. Yazılım kestiriminden kaynaklanan proje yönetimi ile ilgili sorunları çözüme kavuşturabilmek için yazılım büyüklük ölçme ve kestirimi ile ilgili birçok yaklaşım geliştirilmiştir. Bunların	Demir{\"o}rs, Onur and T{\"u}retken, Oktay and {\"O}zcan Top, {\"O}zden and {\"O}zkan, Bar{\i}{\c{s}} and Ungan, Erdir	demirors2010butunlecsik	NA	NA	NA	NA	NA	NA	NA	NA	article	2010	NA	NA	B{\"u}t{\"u}nle{\c{s}}ik yaz{\i}l{\i}m kestirim y{\"o}ntemi ve ara{\c{c}} seti	NA	NA
[6, 12, 31, 33, 35]	['J6owB6UAAAAJ', 'CZhiddUAAAAJ', 'zYKpvl4AAAAJ', 'JcyHeLYAAAAJ']	/scholar?cites=9461127793145481010&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.researchgate.net/profile/Alain-Abran/publication/345197561_COSMIC_Light_vs_COSMIC_Classic_Manual_Case_Studies_in_Functional_Size_Measurement/links/5fb3c247a6fdcc9ae05b66df/COSMIC-Light-vs-COSMIC-Classic-Manual-Case-Studies-in-Functional-Size-Measurement.pdf	True	1	2	https://www.researchgate.net/profile/Alain-Abran/publication/345197561_COSMIC_Light_vs_COSMIC_Classic_Manual_Case_Studies_in_Functional_Size_Measurement/links/5fb3c247a6fdcc9ae05b66df/COSMIC-Light-vs-COSMIC-Classic-Manual-Case-Studies-in-Functional-Size-Measurement.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCOSMIC%2BLight%2Bvs%2BCOSMIC%2BClassic%2BManual:%2BCase%2BStudies%2Bin%2BFunctional%2BSize%2BMeasurement.%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=MgcDxZmtTIMJ&ei=J3PcZfrdBK-x6rQPiMGYgAI&json=	/scholar?q=related:MgcDxZmtTIMJ:scholar.google.com/&scioq=COSMIC+Light+vs+COSMIC+Classic+Manual:+Case+Studies+in+Functional+Size+Measurement.&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:MgcDxZmtTIMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Functional size has been used in software engineering for more than 40 years. When measured early in the software development life cycle, it can serve as direct input for effort estimation. The COSMIC Functional Size Measurement (FSM) method developed by the Common Software Measurement Consortium (COSMIC) is the latest ISO-compliant functional sizing method. A streamlined manual titled''Software Development Velocity with COSMIC Function Points''summarizes the measurement process and shortens the learning	Hacaloglu, Tuna and {\"U}nl{\"u}, H{\"u}seyin and Demir{\"o}rs, Onur and Abran, Alain	hacaloglu2020cosmic	IWSM-Mensura	NA	NA	NA	NA	NA	NA	NA	inproceedings	2020	NA	NA	COSMIC Light vs COSMIC Classic Manual: Case Studies in Functional Size Measurement.	IWSM-Mensura	NA
[10, 11, 35]	['', '', '']	/scholar?cites=5573124715509610826&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	8	https://books.google.com/books?hl=en&lr=&id=XUbDeFLnMU8C&oi=fnd&pg=PP1&dq=Certified+function+point+specialist+examination+guide&ots=wQ5ZbSqUgY&sig=bstARbSVtFeCmTpm1f1SZtKeF1I	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCertified%2Bfunction%2Bpoint%2Bspecialist%2Bexamination%2Bguide%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=SnnmrGa3V00J&ei=OnzwZeauAs-Z6rQPzOugyAk&json=	/scholar?q=related:SnnmrGa3V00J:scholar.google.com/&scioq=Certified+function+point+specialist+examination+guide&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:SnnmrGa3V00J:scholar.google.com/&output=cite&scirp=0&hl=en	Written by active members of the Counting Practices Committee and a past president of the IFPUG, this book provides a complete review of the rules and guidelines prescribed in version 4.3 of the Function Point Counting Practices Manual (CPM). It supplies a fundamental understanding of the IFPUG Functional Size Measurement method and includes helpful tips on how to use the CPM manual during the exam. Complete with two sample exams and detailed examples throughout, this is the ideal study guide for the CFPS	Garmus, David and Russac, Janet and Edwards, Royce	garmus2010certified	NA	NA	NA	NA	NA	NA	NA	NA	book	2010	CRC Press	NA	Certified function point specialist examination guide	NA	NA
[10, 11, 12, 35]	['', '']	NA	Publication	https://apps.dtic.mil/sti/tr/pdf/ADA578677.pdf	True	1	0	https://apps.dtic.mil/sti/citations/tr/ADA578677	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCrossTalk.%2BThe%2BJournal%2Bof%2BDefense%2BSoftware%2BEngineering.%2BVolume%2B14,%2BNumber%2B2,%2BFebruary%2B2001%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Kt6-o62L9e8J&ei=SHzwZanpCpfHy9YPrZeb0Aw&json=	/scholar?q=related:Kt6-o62L9e8J:scholar.google.com/&scioq=CrossTalk.+The+Journal+of+Defense+Software+Engineering.+Volume+14,+Number+2,+February+2001&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:Kt6-o62L9e8J:scholar.google.com/&output=cite&scirp=0&hl=en	to the defense software community. Articles must be approved by the CROSSTALK editorial   happen (ie we must ship by August 1). It was obvious that if the team planned Increment	Humphrey, Watts S and Webb, David R and Seshagiri, Girish and Starrett, Elizabeth and Lipke, Walt and Putnam, Lawrence H and Wegner, Keith R and OGDEN AIR LOGISTICS CENTER HILL AFB UT SOFTWARE TECHNOLOGY SUPPORT CENTER	humphrey2000crosstalk	NA	NA	NA	NA	NA	NA	NA	NA	article	2000	NA	NA	CrossTalk. The Journal of Defense Software Engineering. Volume 13, Number 6, June 2000	NA	NA
