searchStrings	author_id	citedby_url	container_type	eprint_url	filled	gsrank	num_citations	pub_url	source	url_add_sclib	url_related_articles	url_scholarbib	['bib']abstract	['bib']author	['bib']bib_id	['bib']booktitle	['bib']institution	['bib']journal	['bib']month	['bib']note	['bib']number	['bib']organization	['bib']pages	['bib']pub_type	['bib']pub_year	['bib']publisher	['bib']school	['bib']title	['bib']venue	['bib']volume
[1, 2, 3, 4, 5, 6, 31, 32, 33]	['JcyHeLYAAAAJ', '', '']	/scholar?cites=240430573422071082&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0864fd00d9328c8a2903ecef3d1abbc8a9f89ed9	True	1	6	https://books.google.com/books?hl=en&lr=&id=1fFdhxO8mnIC&oi=fnd&pg=PA72&dq=1.5+ISO+Transposition+and+Clarifications+of+the+COSMIC+FFP+Method+of+Functional+Sizing&ots=MLAp1hPAC6&sig=loL9tb2KoG_OhPYMEO_wpl2mdkA	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3D1.5%2BISO%2BTransposition%2Band%2BClarifications%2Bof%2Bthe%2BCOSMIC%2BFFP%2BMethod%2Bof%2BFunctional%2BSizing%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Kk33KVUuVgMJ&ei=1nXcZejWFvXMy9YPpY2Q0A8&json=	/scholar?q=related:Kk33KVUuVgMJ:scholar.google.com/&scioq=1.5+ISO+Transposition+and+Clarifications+of+the+COSMIC+FFP+Method+of+Functional+Sizing&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:Kk33KVUuVgMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Unfortunately, the ISO/IEC 14143-1 terms and definitions cannot be changed until a  formal revision process is started. In the meantime, the ISO/ IEC standard version of the  COSMIC FFP method must adopt the term already defined in ISO/IEC 14143-1, and since  our goal is to remain compatible and in sync with the international standard, the MM V2. 2  must adopt this definition. However, in the latter the  We believe that the new ISO/IEC  19761 standard for the COSMIC FFP method and the new MM V2. 2 will significantly	Abran, Alain and Fagg, Peter and Meli, Roberto and Symons, Charles R	abran20161	NA	NA	COSMIC Function Points: Theory and Advanced Practices	NA	NA	NA	NA	72	article	2016	CRC Press	NA	1.5 ISO Transposition and Clarifications of the COSMIC FFP Method of Functional Sizing	COSMIC Function Points …	NA
[1, 2, 4, 5, 10, 11, 32, 33, 35]	['UlF-3osAAAAJ', '', 'ERnCTs0AAAAJ']	/scholar?cites=11783889402582412989&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.academia.edu/download/48860683/paper-japowsang-camera-ready-v2.pdf	True	1	9	https://ieeexplore.ieee.org/abstract/document/6693232/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bconversion%2Bmodel%2Band%2Ba%2Btool%2Bto%2Bidentify%2Bfunction%2Bpoint%2Blogic%2Bfiles%2Busing%2BUML%2Banalysis%2Bclass%2Bdiagrams%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=vS5qWfrIiKMJ&ei=Wl_wZZvqAc-Z6rQPzOugyAk&json=	/scholar?q=related:vS5qWfrIiKMJ:scholar.google.com/&scioq=A+conversion+model+and+a+tool+to+identify+function+point+logic+files+using+UML+analysis+class+diagrams&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:vS5qWfrIiKMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Many Function Point (FP) technique adaptations have been proposed to estimate object-oriented software development projects. However, most research works propose rules to identify FP according previous versions of the FP Counting Practices Manual or they do not include some important UML specifications such as the composition relationship between classes. In this paper, we present the rules to identify logic files using analysis class diagrams that are included in the UML2FP technique that we have defined, and a software	Pow-Sang, Jos{\'e} Antonio and Villanueva, Daniela and Flores, Luis and Rusu, Cristian	pow2013conversion	2013 Joint Conference of the 23rd International Workshop on Software Measurement and the 8th International Conference on Software Process and Product Measurement	NA	NA	NA	NA	NA	IEEE	126--134	inproceedings	2013	NA	NA	A conversion model and a tool to identify function point logic files using UML analysis class diagrams	2013 Joint Conference …	NA
[1, 2, 3, 4, 5, 6, 10, 11, 12, 31, 32, 33, 35]	['LM27ZsEAAAAJ', 'AW50mYoAAAAJ']	/scholar?cites=7205832380096996202&as_sdt=5,33&sciodt=0,33&hl=en	Publication	https://www.academia.edu/download/49448372/A_family_of_experiments_to_evaluate_a_fu20161008-9675-kapbbz.pdf	True	1	30	https://www.sciencedirect.com/science/article/pii/S0164121208001337	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bfamily%2Bof%2Bexperiments%2Bto%2Bevaluate%2Ba%2Bfunctional%2Bsize%2Bmeasurement%2Bprocedure%2Bfor%2BWeb%2Bapplications%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=amOwHl9CAGQJ&ei=EnfcZdviD7DDy9YPzfW0sAI&json=	/scholar?q=related:amOwHl9CAGQJ:scholar.google.com/&scioq=A+family+of+experiments+to+evaluate+a+functional+size+measurement+procedure+for+Web+applications&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:amOwHl9CAGQJ:scholar.google.com/&output=cite&scirp=0&hl=en	The objective of this paper is to empirically evaluate OOmFPWeb, a functional size measurement procedure for Web applications. We analyzed four data sets from a family of experiments conducted in Spain, Argentina and Austria. Results showed that OOmFPWeb is efficient when compared to current industry practices. OOmFPWeb produced reproducible functional size measurements and was perceived as easy to use and useful by the study participants, who also expressed their intention to use OOmFPWeb in the future. The	Abrah{\~a}o, Silvia and Poels, Geert	abrahao2009family	NA	NA	Journal of Systems and Software	NA	NA	2	NA	253--269	article	2009	Elsevier	NA	A family of experiments to evaluate a functional size measurement procedure for Web applications	Journal of Systems and Software	82
[1, 2, 3, 4, 5, 6, 31, 32, 33]	['']	/scholar?cites=6695765714181669187&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://open.metu.edu.tr/bitstream/handle/11511/23191/index.pdf?sequence=1	True	1	3	https://open.metu.edu.tr/handle/11511/23191	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bfunctional%2Bsoftware%2Bmeasurement%2Bapproach%2Bbridging%2Bthe%2Bgap%2Bbetween%2Bproblem%2Band%2Bsolution%2Bdomains%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Q8EJ_XAj7FwJ&ei=b3XcZbPTMrqh6rQPtueYWA&json=	/scholar?q=related:Q8EJ_XAj7FwJ:scholar.google.com/&scioq=A+functional+software+measurement+approach+bridging+the+gap+between+problem+and+solution+domains&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:Q8EJ_XAj7FwJ:scholar.google.com/&output=cite&scirp=0&hl=en	There are various software size measurement methods that are used in various stages of a software project lifecycle. Although functional size measurement methods and lines of code measurements are widely practiced, none of these methods explicitly position themselves in problem or solution domain. This results in unreliable measurement results as abstraction levels of the measured artifacts vary greatly. Unreliable measurement results hinder usage of size data in effort estimation and benchmarking studies. Furthermore, there exists no	Ungan, Erdir	ungan2013functional	NA	NA	NA	NA	NA	NA	NA	NA	article	2013	Middle East Technical University	NA	A functional software measurement approach bridging the gap between problem and solution domains	NA	NA
[1, 2, 3]	['', 'UGbGgQgAAAAJ']	/scholar?cites=11790519222255327786&as_sdt=2005&sciodt=0,5&hl=en	Publication	http://www.ametjournal.com/attachment/ENCORE%20-%20ARTICLES%20-%202013.pdf	True	1	31	http://www.ametjournal.com/attachment/ENCORE%20-%20ARTICLES%20-%202013.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bstudy%2Bon%2Bthe%2Bemployee%2Bturnover%2Bintention%2Bin%2BITES/BPO%2Bsector%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Kprxh8NWoKMJ&ei=zRq6Zbm9KtLFy9YPoL6q0AE&json=	/scholar?q=related:Kprxh8NWoKMJ:scholar.google.com/&scioq=A+study+on+the+employee+turnover+intention+in+ITES/BPO+sector&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:Kprxh8NWoKMJ:scholar.google.com/&output=cite&scirp=0&hl=en	This paper aims at testing a conceptual model connecting variables of the internal and external work environment to ITES/BPO employee turnover. In India over the past few years, the ITES/BPO sector has been growing in leaps and bounds. This has also posed certain Human Resource challenges to the practitioners and the biggest challenge of them happens to be the retention of the ambitious and the transitory workforce in these sectors. In this paper, employee turnover intention is studied from two dimensions: individual-and	Sree Rekha, KR and Kamalanabhan, TJ	sree2013study	Proceedings of the International Conference-Frontiers of Management--Encore. India	NA	NA	NA	NA	NA	NA	1--10	inproceedings	2013	NA	NA	A study on the employee turnover intention in ITES/BPO sector	Proceedings of the …	NA
[1, 2, 16, 17]	['']	NA	Publication	NA	True	1	0	https://search.proquest.com/openview/1863156f2a0daac6268b9a3998e16600/1?pq-origsite=gscholar&cbl=18750&diss=y	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%2Bthree%2Bstage%2Bprocess%2Bmodel%2Bfor%2Bsoftware%2Bcost%2Bestimation:%2Ba%2Bprocess%2Bmodel%2Bfor%2Bunderstanding%2Bthe%2Bfactors%2Binfluencing%2Bthe%2Bquality%2Bof%2Bsoftware%2Bcost%2Bestimation%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=qsjl72GxMJEJ&ei=Fxu6Zbz9BISC6rQPspmXgAw&json=	/scholar?q=related:qsjl72GxMJEJ:scholar.google.com/&scioq=A+three+stage+process+model+for+software+cost+estimation:+a+process+model+for+understanding+the+factors+influencing+the+quality+of+software+cost+estimation&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:qsjl72GxMJEJ:scholar.google.com/&output=cite&scirp=0&hl=en	Numerous attempts have been made to construct models to estimate software costs. However, they have failed to produce methods which can be used to provide accurate forecasts of software costs. Rather than take the view that a newer model might be the solution, this research takes the view that understanding the cost estimator and the cost estimation process will provide insights to improve the quality of the estimate.	Murthy, Subramanyam Krishna	murthy1995three	NA	NA	NA	NA	NA	NA	NA	NA	book	1995	The Claremont Graduate University	NA	A three stage process model for software cost estimation: a process model for understanding the factors influencing the quality of software cost estimation	NA	NA
[1, 2, 4, 5]	['']	NA	Publication	https://gvpce.ac.in/M.Techsyllabibook2013-2014.pdfs/10-SOFTWARE%20ENGG%20modified%20by%20Mr.Kanthi%20Kiran-11.9.2013.pdf	True	1	0	https://gvpce.ac.in/M.Techsyllabibook2013-2014.pdfs/10-SOFTWARE%20ENGG%20modified%20by%20Mr.Kanthi%20Kiran-11.9.2013.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DACADEMIC%2BREGULATIONS%2BCOURSE%2BSTRUCTURE%2BAND%2BSYLLABI%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=TcnFWhMCjz4J&ei=Axu6ZaDmG8K06rQP2JChiAk&json=	/scholar?q=related:TcnFWhMCjz4J:scholar.google.com/&scioq=ACADEMIC+REGULATIONS+COURSE+STRUCTURE+AND+SYLLABI&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:TcnFWhMCjz4J:scholar.google.com/&output=cite&scirp=0&hl=en	The attendance shall be considered subject wise. a. A candidate shall be deemed to have eligibility to write his end semester examinations in a subject if he has put in at least 75% of attendance in that subject. b. Shortage of attendance up to 10% in any subject (ie 65% and above and below 75%) may be condoned by a Committee on genuine and valid reasons on representation by the candidate with supporting evidence. c. Shortage of attendance below 65% shall in no case be condoned. d. A student who gets less than 65% attendance in a	PARISHAD, GAYATRI VIDYA	parishadacademic	NA	NA	NA	NA	NA	NA	NA	NA	article	NA	NA	NA	ACADEMIC REGULATIONS COURSE STRUCTURE AND SYLLABI	NA	NA
[1, 2, 3, 4, 5, 6]	['']	/scholar?cites=15785890576132644407&as_sdt=2005&sciodt=0,5&hl=en	Publication	http://www.dspace.dtu.ac.in:8080/jspui/bitstream/repository/14741/1/Major%20Project%20Thesis_%20Swati%20Batra%20fin.pdf	True	1	1	http://www.dspace.dtu.ac.in:8080/jspui/handle/repository/14741	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAgile%2BProject%2BEstimation%2Bby%2BOptimizing%2BVarious%2Bfactors%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=N56Sfde_EtsJ&ei=9xm6ZdrZH-mV6rQP866UsAQ&json=	/scholar?q=related:N56Sfde_EtsJ:scholar.google.com/&scioq=Agile+Project+Estimation+by+Optimizing+Various+factors&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:N56Sfde_EtsJ:scholar.google.com/&output=cite&scirp=0&hl=en	Software project estimation is the process of predicting the most realistic use of Cost or effort required to develop or maintain software based on incomplete, uncertain and/or noisy input. Poor estimation may be the cause of significant challenges in project management and in the software quality. Therefore, it is important to make the use of estimation models and appropriate techniques to avoid losses caused by poor estimation. Software Project estimation in Agile has been an important and difficult task since the evolution of the	Batra, Swati	batra2016agile	NA	NA	NA	NA	NA	NA	NA	NA	phdthesis	2016	NA	NA	Agile Project Estimation by Optimizing Various factors	NA	NA
[1, 2]	['', 'tByMUnYAAAAJ', '4Edf9vsAAAAJ', 'pAiENKgAAAAJ']	/scholar?cites=3089939569240910295&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	12	https://ieeexplore.ieee.org/abstract/document/7890586/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Balgorithmic-based%2Bchange%2Beffort%2Bestimation%2Bmodel%2Bfor%2Bsoftware%2Bdevelopment%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=1ykHwqqr4SoJ&ei=whm6ZaSmB8ecy9YPpYCQiAM&json=	/scholar?q=related:1ykHwqqr4SoJ:scholar.google.com/&scioq=An+algorithmic-based+change+effort+estimation+model+for+software+development&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:1ykHwqqr4SoJ:scholar.google.com/&output=cite&scirp=0&hl=en	Software development mostly adopts two kinds of methodologies; Traditional and Agile. In both methodologies, software changes are inevitable due to the dynamic nature of the software development project itself. One of the factors that influences the effectiveness of the change acceptance decision is the accuracy of the change effort estimation. There are two current models that have been widely used to estimate change effort which are algorithmic and non-algorithmic models. The algorithmic model is known for its formal and structural	Basri, Sufyan and Kama, Nazri and Sarkan, Haslina Md and Adli, Saiful and Haneem, Faizura	basri2016algorithmic	2016 23rd Asia-Pacific Software Engineering Conference (APSEC)	NA	NA	NA	NA	NA	IEEE	177--184	inproceedings	2016	NA	NA	An algorithmic-based change effort estimation model for software development	2016 23rd Asia-Pacific …	NA
[1, 2]	['']	NA	Publication	NA	True	1	0	https://search.proquest.com/openview/79811ea64507794bba8ab81b8c2dcd39/1?pq-origsite=gscholar&cbl=18750&diss=y	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Beffort%2Bestimation%2Bmodel%2Bfor%2Bcomponent-based%2Bsoftware%2Bdevelopment%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=ei7zYoN7oJ4J&ei=URq6ZbHCFpXKy9YPwpWggAk&json=	/scholar?q=related:ei7zYoN7oJ4J:scholar.google.com/&scioq=An+effort+estimation+model+for+component-based+software+development&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:ei7zYoN7oJ4J:scholar.google.com/&output=cite&scirp=0&hl=en	The modern approach to software application development involves molding new work products and previously developed work products with commercial tools and Commercial-Off-The-Shelf (COTS) components. All of these ingredients are combined to meet and often extend user requirements. These many and varied ingredients require a software effort estimation model that captures cost factors at the component level. By examining cost factors at the component level, practitioners can take a fine-grained approach to isolating and	Smith, Randy Keith	smith1998effort	NA	NA	NA	NA	NA	NA	NA	NA	book	1998	The University of Alabama	NA	An effort estimation model for component-based software development	NA	NA
